method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,leaf_size,node_budget,prefer_deeper_ties,exploration,seed,start_depth,candidate_target,stop_when_exact
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01497,5,327,1,1000,1,True,True,0.7108,0.14537450624629855,0.1957193984708283,146.43197794794105,0.14537450624629855,0.14537450624629855,0.14537450624629855,10458620,78102528,11405.859,0.0,0.0,0.0,1.109,725.286,3.891,,,,,,4,320,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01498,5,327,1,1000,1,True,True,0.7124,0.14464599371422082,0.18955654959427193,144.8578749113949,0.14464599371422082,0.14464599371422082,0.14464599371422082,10458620,78102528,11436.023,0.0,0.0,0.0,1.113,727.902,3.887,,,,,,4,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01563,7,65,1,1000,1,True,True,0.664,0.04175000503892079,0.05314164664014241,42.01807617209852,0.04175000503892079,0.04175000503892079,0.04175000503892079,10458620,76939264,2813.832,0.0,0.0,0.0,1.161,150.93,3.839,,,,,,4,448,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01600,7,335,1,1000,1,True,True,0.9955714285714286,0.3392295038793236,0.38892230004421435,332.5351368257543,0.3392295038793236,0.3392295038793236,0.3392295038793236,10458620,76939264,38348.032,0.0,0.0,0.0,12.43,7894.61,0.57,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01542,7,43,1,1000,1,True,True,0.6552857142857142,0.0311659969156608,0.039210096292663366,31.489244138356298,0.0311659969156608,0.0311659969156608,0.0311659969156608,10458620,76939264,2021.286,0.0,0.0,0.0,1.27,109.22,3.73,,,,,,4,448,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01608,7,335,1,1000,1,True,True,0.19271428571428573,0.08385450200876221,0.114217303780606,87.37990411464125,0.08385450200876221,0.08385450200876221,0.08385450200876221,10458620,76939264,127.277,0.0,0.0,0.0,1.744,1168.48,15.256,,,,,,16,7,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01614,7,335,1,1000,1,True,True,0.11271428571428571,0.14589550119126216,0.19092944567091763,148.55610004451592,0.14589550119126216,0.14589550119126216,0.14589550119126216,10458620,76939264,14.969,0.0,0.0,0.0,13.909,9319.03,19.091,,,,,,32,7,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01548,7,43,1,1000,1,True,True,0.5165714285714286,0.033729498682077974,0.045710102131124586,34.87092508294154,0.033729498682077974,0.033729498682077974,0.033729498682077974,10458620,76939264,889.354,0.0,0.0,0.0,10.468,900.248,6.532,,,,,,16,448,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01717,10,365,1,1000,1,True,True,0.191,0.1005415033432655,0.1857124865637159,115.81934582500253,0.1005415033432655,0.1005415033432655,0.1005415033432655,10458620,76824576,211.493,0.0,0.0,0.0,3.036,2216.28,13.964,,,,,,16,40,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01705,10,243,1,1000,1,True,True,0.4488,0.1750410010572523,0.21129310043761507,178.1285818433389,0.1750410010572523,0.1750410010572523,0.1750410010572523,10458620,76824576,2081.15,0.0,0.0,0.0,25.441,12364.326,7.559,,,,,,32,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01677,10,68,1,1000,1,True,True,0.5042,0.04562499816529453,0.06060384912416337,47.14357896591537,0.04562499816529453,0.04562499816529453,0.04562499816529453,10458620,76824576,1240.86,0.0,0.0,0.0,10.451,1421.336,6.549,,,,,,16,640,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01682,10,68,1,1000,1,True,True,0.3324,0.05133299418957904,0.06426460822694934,52.33831416990142,0.05133299418957904,0.05133299418957904,0.05133299418957904,10458620,76824576,433.812,0.0,0.0,0.0,23.213,3156.968,9.787,,,,,,32,160,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01721,10,365,1,1000,1,True,True,0.7962,0.25841649767244235,0.35542530968086794,270.6073809385998,0.25841649767244235,0.25841649767244235,0.25841649767244235,10458620,76824576,18082.998,0.0,0.0,0.0,13.352,9746.96,3.648,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01697,10,243,1,1000,1,True,True,0.279,0.09762500849319622,0.14680834719911212,100.99341181921773,0.09762500849319622,0.09762500849319622,0.09762500849319622,10458620,76824576,738.755,0.0,0.0,0.0,5.697,2768.742,11.303,,,,,,16,160,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01776,15,75,1,1000,1,True,True,0.5913333333333334,0.0457499991171062,0.06083510088501498,45.86083580215927,0.0457499991171062,0.0457499991171062,0.0457499991171062,10458620,77135872,2987.114,0.0,0.0,0.0,1.037,155.55,3.963,,,,,,4,15,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01814,15,272,1,1000,1,True,True,0.8067333333333333,0.29491650639101863,0.37302500277291983,302.2525470878463,0.29491650639101863,0.29491650639101863,0.29491650639101863,10458620,77135872,16102.64,0.0,0.0,0.0,29.809,16216.096,3.191,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01809,15,272,1,1000,1,True,True,0.1056,0.13843699707649648,0.18179409817093983,140.74364151747432,0.13843699707649648,0.13843699707649648,0.13843699707649648,10458620,77135872,41.935,0.0,0.0,0.0,15.668,8523.392,17.332,,,,,,32,15,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01794,15,272,1,1000,1,True,True,0.99,0.2679585086298175,0.3064368473133072,265.43784406385385,0.2679585086298175,0.2679585086298175,0.2679585086298175,10458620,77135872,33107.977,0.0,0.0,0.0,8.648,4300.32,0.352,,,,,,8,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01763,15,50,1,1000,1,True,True,0.35806666666666664,0.03574999573174864,0.050797300355043255,37.43117197882384,0.03574999573174864,0.03574999573174864,0.03574999573174864,10458620,77135872,515.769,0.0,0.0,0.0,8.738,873.8,8.262,,,,,,16,240,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01792,15,75,1,1000,1,True,True,0.5542,0.07272950460901484,0.09709760051919146,75.23976005904842,0.07272950460901484,0.07272950460901484,0.07272950460901484,10458620,77135872,1957.589,0.0,0.0,0.0,27.27,4090.5,5.73,,,,,,32,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01888,20,80,1,1000,1,True,True,0.6651,0.05699999746866524,0.07775210906402208,58.31347616913263,0.05699999746866524,0.05699999746866524,0.05699999746866524,10458620,77135872,3904.184,0.0,0.0,0.0,1.453,232.48,3.547,,,,,,4,1280,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01941,20,420,1,1000,1,True,True,0.3633,0.2959580015158281,0.37350204220274463,302.5950651790481,0.2959580015158281,0.2959580015158281,0.2959580015158281,10458620,77135872,2435.029,0.0,0.0,0.0,24.789,20822.76,8.211,,,,,,32,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01861,20,53,1,1000,1,True,True,0.90055,0.07208299939520657,0.08517230089637451,73.0709999188548,0.07208299939520657,0.07208299939520657,0.07208299939520657,10458620,77135872,6729.327,0.0,0.0,0.0,12.714,1264.898,0.286,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01900,20,80,1,1000,1,True,True,0.5791,0.08229201193898916,0.10737915290519595,85.12447390239686,0.08229201193898916,0.08229201193898916,0.08229201193898916,10458620,77135872,2483.848,0.0,0.0,0.0,27.704,4432.64,5.296,,,,,,32,1280,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01943,20,420,1,1000,1,True,True,0.75765,0.4064999957336113,0.5215606957790442,420.4134460014757,0.4064999957336113,0.4064999957336113,0.4064999957336113,10458620,77135872,19305.79,0.0,0.0,0.0,29.215,24540.6,3.785,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01877,20,53,1,1000,1,True,True,0.37005,0.04766599886352196,0.05992434744257479,48.67904129787348,0.04766599886352196,0.04766599886352196,0.04766599886352196,10458620,77135872,654.594,0.0,0.0,0.0,25.308,2682.648,7.692,,,,,,32,320,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02048,30,438,1,1000,1,True,True,0.2712333333333333,0.27897950349142775,0.3569166961824521,284.0597289032303,0.27897950349142775,0.27897950349142775,0.27897950349142775,10458620,77185024,1727.752,0.0,0.0,0.0,23.234,20352.984,9.766,,,,,,32,480,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02035,30,438,1,1000,1,True,True,0.6075666666666667,0.19439549942035228,0.28488330135587603,199.04359617794398,0.19439549942035228,0.19439549942035228,0.19439549942035228,10458620,77185024,14047.719,0.0,0.0,0.0,1.06,928.56,3.94,,,,,,4,120,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01999,30,87,1,1000,1,True,True,0.22553333333333334,0.04508399433689192,0.06533604537253268,46.437754688668065,0.04508399433689192,0.04508399433689192,0.04508399433689192,10458620,77185024,416.843,0.0,0.0,0.0,6.34,1103.16,10.66,,,,,,16,120,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02032,30,438,1,1000,1,True,True,0.9960666666666667,0.48220799362752587,0.5654997017700225,482.8645387169672,0.48220799362752587,0.48220799362752587,0.48220799362752587,10458620,77185024,54775.911,0.0,0.0,0.0,12.762,10467.324,0.238,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01979,30,58,1,1000,1,True,True,0.39923333333333333,0.04374999844003469,0.059775003319373333,45.321381054236554,0.04374999844003469,0.04374999844003469,0.04374999844003469,10458620,77185024,954.398,0.0,0.0,0.0,10.116,1173.456,6.884,,,,,,16,480,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02016,30,292,1,1000,1,True,True,0.6297666666666667,0.1394789942423813,0.18492534290999174,140.80969504720997,0.1394789942423813,0.1394789942423813,0.1394789942423813,10458620,77185024,10351.519,0.0,0.0,0.0,1.113,649.992,3.887,,,,,,4,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02117,50,101,1,1000,1,True,True,0.93508,0.1593335109646432,0.18267739069415256,160.46662406006362,0.1593335109646432,0.1593335109646432,0.1593335109646432,10458620,76939264,12694.66,0.0,0.0,0.0,32.645,6442.992,0.355,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02084,50,67,1,1000,1,True,True,0.90092,0.0767499950597994,0.08666905196150765,77.09101685031783,0.0767499950597994,0.0767499950597994,0.0767499950597994,10458620,76939264,8736.777,0.0,0.0,0.0,4.828,531.578,0.172,,,,,,4,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02141,50,483,1,1000,1,True,True,0.9959,0.6335834987112321,0.7117371955246199,633.1063048710348,0.6335834987112321,0.6335834987112321,0.6335834987112321,10458620,76939264,61395.021,0.0,0.0,0.0,24.823,23152.122,0.177,,,,,,24,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02089,50,67,1,1000,1,True,True,0.72904,0.07310450018849224,0.0909181013412308,74.8360791039886,0.07310450018849224,0.07310450018849224,0.07310450018849224,10458620,76939264,4701.634,0.0,0.0,0.0,13.987,1870.774,3.013,,,,,,16,3200,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02125,50,322,1,1000,1,True,True,0.62952,0.149500003317371,0.20069404636160468,151.41028420475777,0.149500003317371,0.149500003317371,0.149500003317371,10458620,76939264,11958.011,0.0,0.0,0.0,1.269,817.236,3.731,,,,,,4,3200,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02118,50,322,1,1000,1,True,True,0.99004,0.32272950920742005,0.3613600907556247,321.7485390341608,0.32272950920742005,0.32272950920742005,0.32272950920742005,10458620,76939264,41180.25,0.0,0.0,0.0,8.823,5130.748,0.177,,,,,,8,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02217,75,113,1,1000,1,True,True,0.42964,0.08154150418704376,0.112304442882305,84.38561799994204,0.08154150418704376,0.08154150418704376,0.08154150418704376,10458620,76988416,2311.098,0.0,0.0,0.0,10.988,2483.288,6.012,,,,,,16,1200,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02244,75,354,1,1000,1,True,True,0.3124133333333333,0.2518539986340329,0.30896424868842587,256.4524972549407,0.2518539986340329,0.2518539986340329,0.2518539986340329,10458620,76988416,2650.721,0.0,0.0,0.0,25.371,17962.668,7.629,,,,,,32,1200,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02256,75,531,1,1000,1,True,True,0.10357333333333334,0.13764549657935277,0.21346249486668958,148.3731968619395,0.13764549657935277,0.13764549657935277,0.13764549657935277,10458620,76988416,342.729,0.0,0.0,0.0,3.667,3894.354,13.333,,,,,,16,75,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02208,75,113,1,1000,1,True,True,0.54708,0.07827099761925638,0.10163540282519533,78.11744886566885,0.07827099761925638,0.07827099761925638,0.07827099761925638,10458620,76988416,4420.213,0.0,0.0,0.0,1.091,246.566,3.909,,,,,,4,75,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02184,75,75,1,1000,1,True,True,0.9016533333333333,0.09620850323699415,0.10843270283658056,96.91443773044739,0.09620850323699415,0.09620850323699415,0.09620850323699415,10458620,76988416,9859.157,0.0,0.0,0.0,8.868,1196.1,0.132,,,,,,8,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02240,75,354,1,1000,1,True,True,0.7231733333333333,0.2978535048896447,0.4620744039129931,326.81983307702467,0.2978535048896447,0.2978535048896447,0.2978535048896447,10458620,76988416,18086.173,0.0,0.0,0.0,13.426,9505.608,3.574,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02361,100,570,1,1000,1,True,True,0.57782,0.2555625032982789,0.3500500017253216,256.6321198682999,0.2555625032982789,0.2555625032982789,0.2555625032982789,10458620,76890112,18379.66,0.0,0.0,0.0,1.112,1267.68,3.888,,,,,,4,1600,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02334,100,380,1,1000,1,True,True,0.99,0.4421880003064871,0.6405410065781323,471.2390979693737,0.4421880003064871,0.4421880003064871,0.4421880003064871,10458620,76890112,49578.857,0.0,0.0,0.0,8.898,6066.32,0.102,,,,,,8,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02335,100,380,1,1000,1,True,True,0.99,0.45468750613508746,0.5353458007448352,459.7588023316348,0.45468750613508746,0.45468750613508746,0.45468750613508746,10458620,76890112,49578.857,0.0,0.0,0.0,12.898,9106.32,0.102,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02345,100,380,1,1000,1,True,True,0.26921,0.180437506060116,0.2460437601257581,186.07938020431902,0.180437506060116,0.180437506060116,0.180437506060116,10458620,76890112,2342.959,0.0,0.0,0.0,8.895,6760.2,8.105,,,,,,16,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02319,100,123,1,1000,1,True,True,0.58307,0.08637450082460418,0.10967320195049979,87.26650309108663,0.08637450082460418,0.08637450082460418,0.08637450082460418,10458620,76890112,5424.731,0.0,0.0,0.0,1.353,332.838,3.647,,,,,,4,1600,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s02375,100,570,1,1000,1,True,True,0.62783,0.5544164960156195,0.744464297167724,579.6920878347009,0.5544164960156195,0.5544164960156195,0.5544164960156195,10458620,76890112,20217.224,0.0,0.0,0.0,28.78,32809.2,4.22,,,,,,32,10000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00094,1,14,1,1000,1,True,True,0.777,0.23247900389833376,0.4067226007464342,228.88289898401126,0.23247900389833376,0.23247900389833376,0.23247900389833376,10458620,72384512,69928.27,0.0,0.0,0.0,1.099,30.772,3.901,,,,,,4,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00087,1,14,1,1000,1,True,True,1.0,0.7066664911690168,1.4960514541598968,804.516672869795,0.7066664911690168,0.7066664911690168,0.7066664911690168,10458620,72384512,246971.224,0.0,0.0,0.0,6.94,184.94,2.06,,,,,,8,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00054,1,6,1,1000,1,True,True,0.313,0.006375004886649549,0.010166061110794544,6.773751840228215,0.006375004886649549,0.006375004886649549,0.006375004886649549,10458620,72384512,175.852,0.0,0.0,0.0,1.21,14.52,15.79,,,,,,16,1,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00055,1,6,1,1000,1,True,True,0.316,0.0062920007621869445,0.009544060594635083,6.635380006628111,0.0062920007621869445,0.0062920007621869445,0.0062920007621869445,10458620,72384512,177.373,0.0,0.0,0.0,1.468,17.616,15.532,,,,,,16,4,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00081,1,9,1,1000,1,True,True,0.161,0.008082992280833423,0.01129104130086489,8.263086958322674,0.008082992280833423,0.008082992280833423,0.008082992280833423,10458620,72384512,2.989,0.0,0.0,0.0,9.213,165.834,23.787,,,,,,32,1,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00098,1,14,1,1000,1,True,True,0.331,0.00810450001154095,0.012958000297658145,8.818914939183742,0.00810450001154095,0.00810450001154095,0.00810450001154095,10458620,72384512,253.282,0.0,0.0,0.0,1.714,47.992,15.286,,,,,,16,16,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00203,2,14,1,1000,1,True,True,0.747,0.2359790087211877,0.4157163464697078,238.18500987545121,0.2359790087211877,0.2359790087211877,0.2359790087211877,10458620,72237056,72327.468,0.0,0.0,0.0,1.11,31.08,3.89,,,,,,4,10000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00204,2,14,1,1000,1,True,True,0.2665,0.0075830030255019665,0.012999997125007212,8.212833810830489,0.0075830030255019665,0.0075830030255019665,0.0075830030255019665,10458620,72237056,246.19,0.0,0.0,0.0,1.25,35.0,15.75,,,,,,16,2,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00157,2,6,1,1000,1,True,True,0.6865,0.11685398931149393,0.2435544527543243,115.8479390287539,0.11685398931149393,0.11685398931149393,0.11685398931149393,10458620,72237056,34854.036,0.0,0.0,0.0,1.0,12.0,4.0,,,,,,4,8,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00144,2,4,1,1000,1,True,True,0.3145,0.006791000487282872,0.009127060911851002,7.8655680699739605,0.006791000487282872,0.006791000487282872,0.006791000487282872,10458620,72237056,569.503,0.0,0.0,0.0,4.662,37.296,12.338,,,,,,16,128,True
