routing_method,probes,kind,node_budget,explore_probability,comparison,metric,queries,search_seeds,difference,ci_low,ci_high
ivf,2,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,-0.024382716049382705,-0.031018518518518508,-0.017591306584362133
ivf,2,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.03025720164609054,-0.034985082304526745,-0.025549639917695474
ivf,2,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,-0.00838888343079836,-0.014236239408249717,-0.0030874479867898847
ivf,2,branch,128,0.1,exploration-minus-deterministic,precision,648,3,-0.0025205761316872363,-0.004320987654320981,-0.000823045267489706
ivf,2,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.010545267489711933,-0.019257299627669998,-0.0022667119831471694
ivf,2,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.06342592592592593,-0.07222222222222222,-0.05462962962962963
ivf,2,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.2253395061728395,-0.2347229938271605,-0.2149066358024691
ivf,2,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.009083869895651225,-0.016987701408123466,-0.002657564842380066
ivf,2,branch,256,0.0,branch-minus-scan,precision,648,1,-0.0024691358024691358,-0.004479166666666667,-0.0003086419753086422
ivf,2,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.01543393592004703,-0.026637685552616107,-0.00510306437389771
ivf,2,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.06507201646090535,-0.0739750514403292,-0.05632587448559669
ivf,2,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.2260133744855967,-0.23538104423868314,-0.2159708076131687
ivf,2,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.009397149313350497,-0.01630196621234708,-0.0034232786071264126
ivf,2,branch,256,0.1,branch-minus-scan,precision,648,3,-0.0024176954732510214,-0.004475308641975301,-0.00030864197530863443
ivf,2,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.01653377914951989,-0.02755242014501274,-0.006566572359396435
ivf,2,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0016460905349794162,-0.004269547325102872,0.0007201646090535063
ivf,2,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0006738683127572011,-0.00308667695473251,0.0017390689300411525
ivf,2,branch,256,0.1,exploration-minus-deterministic,ndcg,648,3,-0.00031327941769927097,-0.002838998036755354,0.001758696984023467
ivf,2,branch,256,0.1,exploration-minus-deterministic,precision,648,3,5.144032921811476e-05,-0.0005658436213991688,0.000668724279835398
ivf,2,branch,256,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0010998432294728586,-0.004373346560846562,0.0015435773074661964
ivf,2,branch,512,0.0,branch-minus-scan,float_recall,648,1,-0.003395061728395062,-0.005709876543209877,-0.0010802469135802477
ivf,2,branch,512,0.0,branch-minus-scan,binary_recall,648,1,-0.015756172839506175,-0.01875192901234568,-0.012947145061728397
ivf,2,branch,512,0.0,branch-minus-scan,ndcg,648,1,-0.001196337561741407,-0.003419328711312542,0.00035380608183671315
ivf,2,branch,512,0.0,branch-minus-scan,precision,648,1,-0.00015432098765432098,-0.0007716049382716049,0.000308641975308642
ivf,2,branch,512,0.0,branch-minus-scan,relevance_recall,648,1,-0.0017489711934156379,-0.005658436213991769,0.0006172839506172839
ivf,2,branch,512,0.1,branch-minus-scan,float_recall,648,3,-0.0045267489711934075,-0.006997170781892999,-0.002263374485596697
ivf,2,branch,512,0.1,branch-minus-scan,binary_recall,648,3,-0.016476337448559676,-0.019450488683127577,-0.013538580246913583
ivf,2,branch,512,0.1,branch-minus-scan,ndcg,648,3,-0.001328376586545468,-0.003550051864656458,0.000258414847355013
ivf,2,branch,512,0.1,branch-minus-scan,precision,648,3,-0.0002572016460905267,-0.0008230452674897041,0.0003086419753086506
ivf,2,branch,512,0.1,branch-minus-scan,relevance_recall,648,3,-0.0018347050754458148,-0.005744170096021947,0.000617283950617285
ivf,2,branch,512,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0011316872427983452,-0.0021090534979423797,-0.00041023662551439264
ivf,2,branch,512,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.000720164609053499,-0.0014354423868312778,-5.658436213991936e-05
ivf,2,branch,512,0.1,exploration-minus-deterministic,ndcg,648,3,-0.00013203902480406066,-0.0003970031734544656,9.805550871569243e-06
ivf,2,branch,512,0.1,exploration-minus-deterministic,precision,648,3,-0.00010288065843620568,-0.00030864197530863416,9.144776842495019e-18
ivf,2,branch,512,0.1,exploration-minus-deterministic,relevance_recall,648,3,-8.573388203017721e-05,-0.00025720164609053435,1.627641779928856e-18
ivf,2,branch,1024,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
ivf,2,branch,1024,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
ivf,2,branch,1024,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
ivf,2,branch,1024,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
ivf,2,branch,1024,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
ivf,2,branch,1024,0.1,branch-minus-scan,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,1024,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,1024,0.1,branch-minus-scan,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,1024,0.1,branch-minus-scan,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,1024,0.1,branch-minus-scan,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,2,branch,1024,0.1,exploration-minus-deterministic,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,1024,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,1024,0.1,exploration-minus-deterministic,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,1024,0.1,exploration-minus-deterministic,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,2,branch,2048,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
ivf,2,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
ivf,2,branch,2048,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
ivf,2,branch,2048,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
ivf,2,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
ivf,2,branch,2048,0.1,branch-minus-scan,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,2048,0.1,branch-minus-scan,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,2048,0.1,branch-minus-scan,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,2,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,2,branch,4096,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
ivf,2,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
ivf,2,branch,4096,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
ivf,2,branch,4096,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
ivf,2,branch,4096,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
ivf,2,branch,4096,0.1,branch-minus-scan,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,4096,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,4096,0.1,branch-minus-scan,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,4096,0.1,branch-minus-scan,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,4096,0.1,branch-minus-scan,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,2,branch,4096,0.1,exploration-minus-deterministic,float_recall,648,3,1.0772418622423876e-17,6.639065154972965e-18,1.5038017984494002e-17
ivf,2,branch,4096,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,2,branch,4096,0.1,exploration-minus-deterministic,ndcg,648,3,5.996574978685259e-19,-3.854941057726238e-19,1.5419764230904951e-18
ivf,2,branch,4096,0.1,exploration-minus-deterministic,precision,648,3,8.480870326997724e-18,7.581384080194934e-18,9.44460559142928e-18
ivf,2,branch,4096,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.113649638898691e-18,5.13992141030165e-19,1.7989724936055776e-18
ivf,4,branch,0,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
ivf,4,branch,0,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
ivf,4,branch,0,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
ivf,4,branch,0,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
ivf,4,branch,0,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
ivf,4,branch,0,0.1,branch-minus-scan,float_recall,648,3,8.009710864386739e-18,2.9318968377929e-18,1.2831599637425971e-17
ivf,4,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,4,branch,0,0.1,branch-minus-scan,ndcg,648,3,2.141633920959021e-19,-7.709882115452476e-19,1.1784340650077009e-18
ivf,4,branch,0,0.1,branch-minus-scan,precision,648,3,9.25185853854297e-18,8.22387425648264e-18,1.032321090750272e-17
ivf,4,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,1.0708169604795105e-18,5.568248194493455e-19,1.7133071367672168e-18
ivf,4,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,8.009710864386739e-18,2.9318968377929e-18,1.2831599637425971e-17
ivf,4,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,4,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-19,-7.709882115452476e-19,1.1784340650077009e-18
ivf,4,branch,0,0.1,exploration-minus-deterministic,precision,648,3,9.25185853854297e-18,8.22387425648264e-18,1.032321090750272e-17
ivf,4,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.0708169604795105e-18,5.568248194493455e-19,1.7133071367672168e-18
ivf,4,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.7118827160493827,-0.7302507716049383,-0.691820987654321
ivf,4,branch,16,0.0,branch-minus-scan,binary_recall,648,1,-1.0,-1.0,-0.9999999999999998
ivf,4,branch,16,0.0,branch-minus-scan,ndcg,648,1,-0.31386037952179,-0.3408413647085282,-0.2874099044477708
ivf,4,branch,16,0.0,branch-minus-scan,precision,648,1,-0.08611111111111111,-0.09490740740740741,-0.07839506172839507
ivf,4,branch,16,0.0,branch-minus-scan,relevance_recall,648,1,-0.36686754175180103,-0.3979798606100689,-0.33752952037674255
ivf,4,branch,16,0.1,branch-minus-scan,float_recall,648,3,-0.7118827160493827,-0.7302507716049383,-0.691820987654321
ivf,4,branch,16,0.1,branch-minus-scan,binary_recall,648,3,-0.9999434156378602,-0.9999742798353909,-0.9999074074074074
ivf,4,branch,16,0.1,branch-minus-scan,ndcg,648,3,-0.31386037952179,-0.3408413647085282,-0.2874099044477708
ivf,4,branch,16,0.1,branch-minus-scan,precision,648,3,-0.08611111111111111,-0.09490740740740741,-0.07839506172839507
ivf,4,branch,16,0.1,branch-minus-scan,relevance_recall,648,3,-0.36686754175180103,-0.3979798606100689,-0.33752952037674255
ivf,4,branch,16,0.1,exploration-minus-deterministic,float_recall,648,3,0.0,0.0,0.0
ivf,4,branch,16,0.1,exploration-minus-deterministic,binary_recall,648,3,5.6584362139917696e-05,2.57201646090535e-05,9.25925925925926e-05
ivf,4,branch,16,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
ivf,4,branch,16,0.1,exploration-minus-deterministic,precision,648,3,0.0,0.0,0.0
ivf,4,branch,16,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0,0.0,0.0
ivf,4,branch,32,0.0,branch-minus-scan,float_recall,648,1,-0.7118827160493827,-0.7302507716049383,-0.691820987654321
ivf,4,branch,32,0.0,branch-minus-scan,binary_recall,648,1,-0.9999074074074075,-1.0,-0.9997685185185184
ivf,4,branch,32,0.0,branch-minus-scan,ndcg,648,1,-0.31386037952179,-0.3408413647085282,-0.2874099044477708
ivf,4,branch,32,0.0,branch-minus-scan,precision,648,1,-0.08611111111111111,-0.09490740740740741,-0.07839506172839507
ivf,4,branch,32,0.0,branch-minus-scan,relevance_recall,648,1,-0.36686754175180103,-0.3979798606100689,-0.33752952037674255
ivf,4,branch,32,0.1,branch-minus-scan,float_recall,648,3,-0.7117283950617284,-0.7300977366255144,-0.6917695473251029
ivf,4,branch,32,0.1,branch-minus-scan,binary_recall,648,3,-0.9996810699588476,-0.9997890946502057,-0.9995318930041152
ivf,4,branch,32,0.1,branch-minus-scan,ndcg,648,3,-0.31354497458723984,-0.3405579013788157,-0.2869700179311051
ivf,4,branch,32,0.1,branch-minus-scan,precision,648,3,-0.086059670781893,-0.09485725308641975,-0.07839377572016461
ivf,4,branch,32,0.1,branch-minus-scan,relevance_recall,648,3,-0.36661034010571053,-0.3979798606100689,-0.3369888332475138
ivf,4,branch,32,0.1,exploration-minus-deterministic,float_recall,648,3,0.00015432098765432098,0.0,0.00036008230452674894
ivf,4,branch,32,0.1,exploration-minus-deterministic,binary_recall,648,3,0.00022633744855967078,9.246399176954733e-05,0.0003550668724279835
ivf,4,branch,32,0.1,exploration-minus-deterministic,ndcg,648,3,0.0003154049345501329,0.0,0.0009462148036503986
ivf,4,branch,32,0.1,exploration-minus-deterministic,precision,648,3,5.1440329218106995e-05,0.0,0.00015432098765432098
ivf,4,branch,32,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.00025720164609053495,0.0,0.0007716049382716049
ivf,4,branch,64,0.0,branch-minus-scan,float_recall,648,1,-0.7074074074074074,-0.7256211419753088,-0.6876504629629628
ivf,4,branch,64,0.0,branch-minus-scan,binary_recall,648,1,-0.9952932098765432,-0.9972692901234567,-0.9929467592592592
ivf,4,branch,64,0.0,branch-minus-scan,ndcg,648,1,-0.31050051150107394,-0.33742328285486,-0.2842548939020941
ivf,4,branch,64,0.0,branch-minus-scan,precision,648,1,-0.0853395061728395,-0.09429012345679012,-0.07746913580246914
ivf,4,branch,64,0.0,branch-minus-scan,relevance_recall,648,1,-0.3627523154143525,-0.3944167646482461,-0.3339787775667405
ivf,4,branch,64,0.1,branch-minus-scan,float_recall,648,3,-0.7080761316872428,-0.726031378600823,-0.6881674382716049
ivf,4,branch,64,0.1,branch-minus-scan,binary_recall,648,3,-0.9956635802469137,-0.9973406635802468,-0.9936507201646091
ivf,4,branch,64,0.1,branch-minus-scan,ndcg,648,3,-0.31038217038154214,-0.33748727082215396,-0.2841698299285773
ivf,4,branch,64,0.1,branch-minus-scan,precision,648,3,-0.08518518518518518,-0.09393261316872428,-0.07736496913580247
ivf,4,branch,64,0.1,branch-minus-scan,relevance_recall,648,3,-0.36266658153232223,-0.39442291633263854,-0.3338552734559679
ivf,4,branch,64,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0006687242798353909,-0.0016988168724279837,0.0001556069958847729
ivf,4,branch,64,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.00037037037037037046,-0.0011934156378600822,0.00034477880658436203
ivf,4,branch,64,0.1,exploration-minus-deterministic,ndcg,648,3,0.0001183411195317611,-0.001225918762945826,0.0011945728837926826
ivf,4,branch,64,0.1,exploration-minus-deterministic,precision,648,3,0.0001543209876543211,-5.144032921810694e-05,0.000411522633744856
ivf,4,branch,64,0.1,exploration-minus-deterministic,relevance_recall,648,3,8.57338820301782e-05,-0.0012002743484224969,0.0011145404663923182
ivf,4,branch,128,0.0,branch-minus-scan,float_recall,648,1,-0.5421296296296296,-0.5637345679012346,-0.5178973765432098
ivf,4,branch,128,0.0,branch-minus-scan,binary_recall,648,1,-0.846820987654321,-0.8607434413580247,-0.8315273919753087
ivf,4,branch,128,0.0,branch-minus-scan,ndcg,648,1,-0.18555592721109518,-0.2092387001208852,-0.16060573936704672
ivf,4,branch,128,0.0,branch-minus-scan,precision,648,1,-0.055092592592592596,-0.06219521604938272,-0.04814814814814815
ivf,4,branch,128,0.0,branch-minus-scan,relevance_recall,648,1,-0.23024286241878833,-0.2572336855959541,-0.20296381676879363
ivf,4,branch,128,0.1,branch-minus-scan,float_recall,648,3,-0.5864711934156378,-0.6076170267489712,-0.5643492798353908
ivf,4,branch,128,0.1,branch-minus-scan,binary_recall,648,3,-0.88815329218107,-0.8997839506172838,-0.8754873971193415
ivf,4,branch,128,0.1,branch-minus-scan,ndcg,648,3,-0.22106046141093963,-0.2476069046907864,-0.1967974353344071
ivf,4,branch,128,0.1,branch-minus-scan,precision,648,3,-0.06419753086419752,-0.07186213991769547,-0.05653292181069959
ivf,4,branch,128,0.1,branch-minus-scan,relevance_recall,648,3,-0.26868777227573526,-0.29911997232020376,-0.24212643580699134
ivf,4,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,-0.04434156378600823,-0.05329475308641975,-0.036417181069958844
ivf,4,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.04133230452674897,-0.047134773662551435,-0.03613078703703703
ivf,4,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,-0.03550453419984443,-0.047828047958600024,-0.02483027529860931
ivf,4,branch,128,0.1,exploration-minus-deterministic,precision,648,3,-0.009104938271604936,-0.011934156378600822,-0.006531635802469135
ivf,4,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.038444909856946895,-0.051069530178326474,-0.02680699466000392
ivf,4,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.14814814814814814,-0.16080246913580246,-0.13580246913580246
ivf,4,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.39719135802469135,-0.40597337962962965,-0.38853279320987655
ivf,4,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.028633388289116567,-0.041182288670150606,-0.017600370091957803
ivf,4,branch,256,0.0,branch-minus-scan,precision,648,1,-0.00941358024691358,-0.013117283950617283,-0.00617283950617284
ivf,4,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.04586334019204389,-0.06425886120909267,-0.02951763974622771
ivf,4,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.16286008230452675,-0.17541409465020572,-0.1504591049382716
ivf,4,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.4177366255144034,-0.42680028292181066,-0.40907381687242794
ivf,4,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.030423630395299186,-0.042977824297974754,-0.01927256157153669
ivf,4,branch,256,0.1,branch-minus-scan,precision,648,3,-0.009567901234567895,-0.012962962962962957,-0.006377314814814808
ivf,4,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.048394326866549084,-0.06606424835880854,-0.03225968486674505
ivf,4,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,-0.014711934156378595,-0.019138374485596705,-0.010596707818930039
ivf,4,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.020545267489711933,-0.023622813786008227,-0.01755079732510288
