routing_method,probes,kind,node_budget,explore_probability,queries,search_seeds,seeds,timing_repetitions,requests,float_recall,float_recall_ci_low,float_recall_ci_high,float_recall_seed_min,float_recall_seed_max,binary_recall,binary_recall_ci_low,binary_recall_ci_high,binary_recall_seed_min,binary_recall_seed_max,ndcg,ndcg_ci_low,ndcg_ci_high,ndcg_seed_min,ndcg_seed_max,precision,precision_ci_low,precision_ci_high,precision_seed_min,precision_seed_max,relevance_recall,relevance_recall_ci_low,relevance_recall_ci_high,relevance_recall_seed_min,relevance_recall_seed_max,budget_exhausted,routing_float_recall,empty_result,fewer_than_k,candidate_fill_rate,candidates,nodes,random_nodes,documents_scored,bitplane_words,routed_documents,selected_buckets,retrieval_request_p50_ms,retrieval_request_p95_ms,core_request_p50_ms,core_request_p95_ms,native_request_p50_ms,native_request_p95_ms,routing_request_p50_ms,routing_request_p95_ms,rerank_request_p50_ms,rerank_request_p95_ms,request_p50_ms,query_median_p50_ms,request_p95_ms,query_median_p95_ms
sign,8,branch,256,0.1,648,3,"42,43,44",3,5832,0.2129115226337449,0.19670524691358027,0.23158693415637857,0.2125,0.21311728395061733,0.3113528806584362,0.28934593621399174,0.3321359310699588,0.3108796296296296,0.31191358024691357,0.16702690127922878,0.14405843868987267,0.19097322152831211,0.16630680095658645,0.16760405335661172,0.038271604938271614,0.03271604938271605,0.044497170781893004,0.03811728395061729,0.038425925925925926,0.17417244535300092,0.1504279596004133,0.19964002625460955,0.17341186334241887,0.1746427569344236,0.9814814814814815,0.6172839506172839,0.0,0.0,0.9802572016460906,97.91460905349794,253.50925925925927,25.209876543209877,442.72890946502065,8294.730967078189,14963.20524691358,8.0,0.12337486259639263,0.16766232438385484,0.08060387335717678,0.11865871492773292,0.076208,0.11343489999999999,0.0069160014390945435,0.010166782885789871,0.03454182296991348,0.04193540662527084,0.12337486259639263,0.12413187262912591,0.16766232438385484,0.15532263399412233
sign,8,branch,512,0.0,648,1,42,3,1944,0.4595679012345679,0.44166280864197527,0.47839506172839497,0.4595679012345679,0.4595679012345679,0.6926697530864198,0.6806010802469136,0.705326774691358,0.6926697530864198,0.6926697530864198,0.26301507422239406,0.23737623231754776,0.2913424987660901,0.26301507422239406,0.26301507422239406,0.06651234567901233,0.05987268518518518,0.07391975308641975,0.06651234567901233,0.06651234567901233,0.28785783403838955,0.25969547577765173,0.31669104268930653,0.28785783403838955,0.28785783403838955,0.9459876543209876,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,500.4737654320988,0.0,1501.8240740740741,17139.163580246914,14963.20524691358,8.0,0.2005628775805235,0.27484986931085587,0.1575842034071684,0.21870192140340805,0.1520415,0.21043129999999996,0.0072503462433815,0.011625164188444614,0.03491714596748352,0.04698748234659433,0.2005628775805235,0.1999374944716692,0.27484986931085587,0.23559187538921833
sign,8,branch,512,0.1,648,3,"42,43,44",3,5832,0.4547325102880659,0.4378086419753086,0.47289737654320985,0.45401234567901233,0.45524691358024694,0.682283950617284,0.6701574074074074,0.6949911265432098,0.6820524691358024,0.6825308641975308,0.2604599118458883,0.23526597823898132,0.28853203754868,0.2602204986739267,0.26059911513138206,0.06568930041152266,0.05945987654320988,0.07304655349794238,0.06558641975308642,0.06589506172839507,0.28391713738935964,0.25610334581399397,0.3124889617626886,0.2830977664310998,0.28478427436760767,0.9459876543209876,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,500.4737654320988,49.98199588477367,1562.7577160493827,16541.584362139918,14963.20524691358,8.0,0.20452053286135197,0.25491234846413136,0.16133300960063934,0.20488570444285867,0.1562085,0.199,0.007125083357095718,0.010583503171801567,0.0350000336766243,0.04245806485414505,0.20452053286135197,0.20437509131928286,0.25491234846413136,0.22728458667794862
sign,8,branch,1024,0.0,648,1,42,3,1944,0.5058641975308642,0.4887345679012346,0.5248533950617283,0.5058641975308642,0.5058641975308642,0.8425154320987654,0.8315555555555555,0.8536902006172838,0.8425154320987654,0.8425154320987654,0.2800211188089184,0.2541531932337513,0.30784192504762303,0.2800211188089184,0.2800211188089184,0.07206790123456791,0.06496913580246914,0.07932484567901235,0.07206790123456791,0.07206790123456791,0.31276965061687284,0.28366168853437373,0.34309644477179196,0.31276965061687284,0.31276965061687284,0.8672839506172839,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,965.4058641975308,0.0,3337.760802469136,34970.22222222222,14963.20524691358,8.0,0.3229374997317791,0.38012489676475525,0.2795211039483547,0.33362535759806633,0.27227049999999997,0.32623739999999996,0.007166992872953415,0.00966705847531557,0.0349581241607666,0.04120776429772377,0.3229374997317791,0.32239663414657116,0.38012489676475525,0.36657226737588644
sign,8,branch,1024,0.1,648,3,"42,43,44",3,5832,0.5062242798353909,0.489196244855967,0.5253215020576131,0.5054012345679012,0.5070987654320988,0.8411574074074073,0.8308294753086419,0.8519828960905349,0.8407870370370369,0.8416820987654321,0.2795025037526778,0.2535377315356199,0.3071733816571014,0.27894326861529717,0.2803298403286813,0.07160493827160495,0.06470807613168725,0.07896090534979425,0.07145061728395061,0.07191358024691358,0.3112007205757206,0.28211522777205644,0.34149598750871896,0.30991471234526785,0.3137727370366259,0.8672839506172839,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,965.4058641975308,96.32510288065845,3469.9727366255147,33826.351337448556,14963.20524691358,8.0,0.35337498411536217,0.436102575622499,0.30785403214395046,0.3806627355515957,0.300292,0.37032935,0.007541850209236145,0.013166526332497597,0.03691716119647026,0.04645783919841051,0.35337498411536217,0.3556597512215376,0.436102575622499,0.3984229794392983
sign,8,branch,2048,0.0,648,1,42,3,1944,0.5364197530864198,0.5186689814814814,0.5563271604938271,0.5364197530864198,0.5364197530864198,0.965246913580247,0.9607094907407407,0.9696608796296294,0.965246913580247,0.965246913580247,0.2870221157365928,0.2615245707247797,0.3144155190438045,0.2870221157365928,0.2870221157365928,0.07376543209876543,0.06666666666666668,0.08132716049382716,0.07376543209876543,0.07376543209876543,0.32208035020535014,0.29373754856683093,0.35203272475552566,0.32208035020535014,0.32208035020535014,0.6820987654320988,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,1763.1774691358025,0.0,7505.108024691358,62731.996913580246,14963.20524691358,8.0,0.6075000856071711,0.7443089503794909,0.5626250058412552,0.693090888671577,0.552146,0.6822312999999999,0.00758306123316288,0.011708121746778488,0.037041958421468735,0.04583410918712616,0.6075000856071711,0.6178331095725298,0.7443089503794909,0.7196061313152313
sign,8,branch,2048,0.1,648,3,"42,43,44",3,5832,0.5340020576131687,0.5159927983539094,0.5541203703703703,0.5334876543209877,0.5342592592592593,0.9626234567901234,0.9578063271604937,0.9672583590534979,0.9624537037037039,0.9628549382716051,0.2850533007799225,0.2594518521608005,0.31270365573189485,0.2850522013479061,0.2850546598142403,0.07361111111111111,0.06666280864197532,0.0811766975308642,0.07361111111111111,0.07361111111111111,0.3191482514399181,0.29111637291035436,0.34970264121595135,0.3191482514399181,0.3191482514399181,0.6820987654320988,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,1763.1774691358025,175.7962962962963,7581.831275720165,61718.298868312755,14963.20524691358,8.0,0.6313954945653677,0.8424541680142283,0.584521098062396,0.772887305356562,0.5748745,0.7589003,0.007874798029661179,0.016518682241439812,0.03833300434052944,0.053810491226613515,0.6313954945653677,0.6469447010507186,0.8424541680142283,0.7505757578959067
sign,8,branch,4096,0.0,648,1,42,3,1944,0.546141975308642,0.5282368827160493,0.566670524691358,0.546141975308642,0.546141975308642,0.9989197530864197,0.9985185185185186,0.9992592592592592,0.9989197530864197,0.9989197530864197,0.28754858501274067,0.2617564832193253,0.31543476531761866,0.28754858501274067,0.28754858501274067,0.07376543209876543,0.06666666666666668,0.08132716049382716,0.07376543209876543,0.07376543209876543,0.32287767530823086,0.29431135543982767,0.3534383086263873,0.32287767530823086,0.32287767530823086,0.2515432098765432,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,2700.6913580246915,0.0,13566.027777777777,90039.66049382716,14963.20524691358,8.0,0.9130833204835653,1.3940457487478852,0.8653125260025263,1.3412456959486008,0.862687,1.3323963499999998,0.007791910320520401,0.012958352454006672,0.038374681025743484,0.04849184770137069,0.9130833204835653,0.916291493922472,1.3940457487478852,1.3814545469358563
sign,8,branch,4096,0.1,648,3,"42,43,44",3,5832,0.546141975308642,0.5282368827160493,0.566670524691358,0.546141975308642,0.546141975308642,0.9988168724279836,0.9983792438271604,0.9991923868312756,0.9988117283950617,0.9988271604938271,0.28754858501274067,0.2617564832193253,0.31543476531761866,0.28754858501274067,0.28754858501274067,0.07376543209876543,0.06666666666666668,0.08132716049382717,0.07376543209876543,0.07376543209876543,0.32287767530823086,0.29431135543982767,0.3534383086263873,0.32287767530823086,0.32287767530823086,0.2515432098765432,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,2700.6913580246915,269.7638888888889,13585.646090534981,89737.9274691358,14963.20524691358,8.0,0.941186910495162,1.4976416481658816,0.8897921070456505,1.4311461010947824,0.8853960000000001,1.4172687499999999,0.008249655365943909,0.01837499439716339,0.038916245102882385,0.05754223093390465,0.941186910495162,0.9327430743724108,1.4976416481658816,1.3796657246227064
sign,8,scan,0,0.0,648,1,42,3,1944,0.5459876543209877,0.5277777777777777,0.5665200617283949,0.5459876543209877,0.5459876543209877,1.0,0.9999999999999998,1.0,1.0,1.0,0.28754858501274067,0.2617564832193253,0.31543476531761866,0.28754858501274067,0.28754858501274067,0.07376543209876543,0.06666666666666668,0.08132716049382716,0.07376543209876543,0.07376543209876543,0.32287767530823086,0.29431135543982767,0.3534383086263873,0.32287767530823086,0.32287767530823086,0.0,0.6172839506172839,0.0,0.0,1.0,99.88888888888889,0.0,0.0,14963.20524691358,0.0,14963.20524691358,8.0,0.4774164408445358,0.8332733064889908,0.4275417886674404,0.7749104406684637,0.424708,0.7707188,0.007624737918376923,0.017042201943695545,0.038125086575746536,0.054493779316544526,0.4774164408445358,0.4712080117315054,0.8332733064889908,0.8028795244172214
sign,16,branch,0,0.0,648,1,42,3,1944,0.6783950617283951,0.662037037037037,0.6972222222222222,0.6783950617283951,0.6783950617283951,1.0,0.9999999999999998,1.0,1.0,1.0,0.3340589002387337,0.3066066830069197,0.3624397502833194,0.3340589002387337,0.3340589002387337,0.08935185185185186,0.08178626543209877,0.09845679012345679,0.08935185185185186,0.08935185185185186,0.3805875066291733,0.34897854899301656,0.4140259267053248,0.3805875066291733,0.3805875066291733,0.0,0.7979938271604938,0.0,0.0,1.0,100.0,4840.260802469136,0.0,24987.202160493827,148704.66666666666,24989.020061728395,16.0,1.5675215981900692,2.557216840796172,1.5140625182539225,2.499240171164274,1.510292,2.4933606999999998,0.00900006853044033,0.018528732471168034,0.04112487658858299,0.056833820417523384,1.5675215981900692,1.5584789216518402,2.557216840796172,2.515653846785426
sign,16,branch,0,0.1,648,3,"42,43,44",3,5832,0.6783950617283951,0.662037037037037,0.6972222222222222,0.6783950617283951,0.6783950617283951,1.0,0.9999999999999998,1.0,1.0,1.0,0.3340589002387337,0.3066066830069197,0.3624397502833194,0.3340589002387337,0.3340589002387337,0.08935185185185186,0.08178626543209877,0.09845679012345679,0.08935185185185186,0.08935185185185186,0.3805875066291733,0.34897854899301656,0.4140259267053248,0.3805875066291733,0.3805875066291733,0.0,0.7979938271604938,0.0,0.0,1.0,100.0,4840.260802469136,483.7638888888889,24987.202160493827,148704.66666666666,24989.020061728395,16.0,1.5938123688101768,2.6389231206849217,1.539270393550396,2.5705107022076845,1.534354,2.5647371999999997,0.009375158697366714,0.02035221550613641,0.041791703552007675,0.06118579767644405,1.5938123688101768,1.5896528493613005,2.6389231206849217,2.537028483736018
sign,16,branch,16,0.0,648,1,42,3,1944,0.002623456790123457,0.0010802469135802468,0.004629629629629629,0.002623456790123457,0.002623456790123457,0.003873456790123457,0.0016049382716049384,0.006868441358024691,0.003873456790123457,0.003873456790123457,0.005149285120577608,0.0007241955648499327,0.010802469135802469,0.005149285120577608,0.005149285120577608,0.001080246913580247,0.00015432098765432098,0.0023148148148148147,0.001080246913580247,0.001080246913580247,0.0049382716049382715,0.0006172839506172839,0.010288065843621397,0.0049382716049382715,0.0049382716049382715,1.0,0.7979938271604938,0.5540123456790124,0.5833333333333334,0.19433641975308644,19.433641975308642,16.0,0.0,20.140432098765434,396.8811728395062,24989.020061728395,16.0,0.020041363313794136,0.047945557162165635,0.011541880667209625,0.018535018898546692,0.009,0.01595885,0.006582587957382202,0.008082948625087738,0.0007497146725654602,0.021909736096858975,0.020041363313794136,0.01931237056851387,0.047945557162165635,0.047752168029546724
sign,16,branch,16,0.1,648,3,"42,43,44",3,5832,0.0025720164609053502,0.001080246913580247,0.00447659465020576,0.0024691358024691358,0.002623456790123457,0.003811728395061729,0.001522633744855967,0.00683667695473251,0.0037962962962962963,0.003827160493827161,0.005149285120577608,0.0007241955648499327,0.010802469135802469,0.005149285120577608,0.005149285120577608,0.0010802469135802472,0.000154320987654321,0.002314814814814815,0.001080246913580247,0.001080246913580247,0.0049382716049382715,0.000617283950617284,0.010288065843621397,0.0049382716049382715,0.0049382716049382715,1.0,0.7979938271604938,0.5699588477366255,0.6075102880658436,0.1821553497942387,18.21553497942387,16.0,1.5745884773662553,18.813786008230455,405.41358024691357,24989.020061728395,16.0,0.0200001522898674,0.04489396233111619,0.011624768376350403,0.01808302477002144,0.009125,0.015583,0.006417278200387955,0.008124858140945435,0.0007082708179950714,0.019832979887723923,0.0200001522898674,0.019354047253727913,0.04489396233111619,0.044751671763757855
sign,16,branch,32,0.0,648,1,42,3,1944,0.002623456790123457,0.0010802469135802468,0.004629629629629629,0.002623456790123457,0.002623456790123457,0.005030864197530865,0.0017268518518518518,0.009476466049382716,0.005030864197530865,0.005030864197530865,0.005149285120577608,0.0007241955648499327,0.010802469135802469,0.005149285120577608,0.005149285120577608,0.001080246913580247,0.00015432098765432098,0.0023148148148148147,0.001080246913580247,0.001080246913580247,0.0049382716049382715,0.0006172839506172839,0.010288065843621397,0.0049382716049382715,0.0049382716049382715,0.9984567901234568,0.7979938271604938,0.5540123456790124,0.5833333333333334,0.19487654320987655,19.487654320987655,31.993827160493826,0.0,20.765432098765434,829.3070987654321,24989.020061728395,16.0,0.023437198251485825,0.05230172537267206,0.014416873455047607,0.022292067296802998,0.01175,0.019284849999999996,0.006500165909528732,0.008542090654373169,0.0007920898497104645,0.021957792341709137,0.023437198251485825,0.022083986550569534,0.05230172537267206,0.04953339230269192
sign,16,branch,32,0.1,648,3,"42,43,44",3,5832,0.0026234567901234573,0.001080246913580247,0.00462962962962963,0.002623456790123457,0.002623456790123457,0.005046296296296297,0.0017521862139917698,0.009486496913580247,0.004953703703703704,0.005154320987654321,0.005149285120577608,0.0007241955648499327,0.010802469135802469,0.005149285120577608,0.005149285120577608,0.0010802469135802472,0.000154320987654321,0.002314814814814815,0.001080246913580247,0.001080246913580247,0.0049382716049382715,0.000617283950617284,0.010288065843621397,0.0049382716049382715,0.0049382716049382715,0.9984567901234568,0.7979938271604938,0.4444444444444444,0.5339506172839507,0.21597736625514405,21.597736625514404,31.993827160493826,3.150205761316873,22.817386831275716,834.51183127572,24989.020061728395,16.0,0.02641649916768074,0.05191678646951914,0.014707911759614944,0.02208305522799492,0.012,0.019167,0.006500165909528732,0.008290843106806278,0.004999805241823196,0.022685434669256203,0.02641649916768074,0.025576368595163025,0.05191678646951914,0.04939315840601921
sign,16,branch,64,0.0,648,1,42,3,1944,0.004475308641975309,0.0024652777777777776,0.0069483024691358,0.004475308641975309,0.004475308641975309,0.008641975308641974,0.003672453703703704,0.014815586419753087,0.008641975308641974,0.008641975308641974,0.007041714727878405,0.0018924296073007973,0.013184633996607817,0.007041714727878405,0.007041714727878405,0.001388888888888889,0.000462962962962963,0.002623456790123457,0.001388888888888889,0.001388888888888889,0.00648148148148148,0.0016448045267489712,0.012141203703703701,0.00648148148148148,0.00648148148148148,0.9953703703703703,0.7979938271604938,0.5,0.5200617283950617,0.24725308641975308,24.72530864197531,63.91358024691358,0.0,27.771604938271604,1692.6003086419753,24989.020061728395,16.0,0.030521070584654808,0.0610640039667487,0.019458122551441193,0.0280358362942934,0.016375,0.024451849999999997,0.006500165909528732,0.008333008736371994,0.003937631845474243,0.025792047381401062,0.030521070584654808,0.029582995921373367,0.0610640039667487,0.05972918588668107
sign,16,branch,64,0.1,648,3,"42,43,44",3,5832,0.0038580246913580253,0.0020061728395061734,0.006018518518518519,0.0038580246913580245,0.0038580246913580245,0.008096707818930042,0.00330761316872428,0.014157021604938268,0.008024691358024694,0.00814814814814815,0.0064088173539985326,0.0016519872324117816,0.011844670007493079,0.0060892374098891885,0.007041714727878405,0.0012860082304526751,0.00036008230452674905,0.002469135802469136,0.0012345679012345679,0.001388888888888889,0.005967078189300412,0.0015432098765432098,0.01116383744855967,0.005709876543209876,0.00648148148148148,0.9953703703703703,0.7979938271604938,0.15843621399176952,0.2988683127572016,0.35376543209876543,35.376543209876544,63.91358024691358,6.3281893004115215,39.19187242798354,1686.1121399176952,24989.020061728395,16.0,0.040790997445583344,0.06904148031026125,0.021958723664283752,0.0305604888126254,0.018833,0.027227449999999993,0.0067497603595256805,0.00872723758220672,0.01133279874920845,0.030477344989776604,0.040790997445583344,0.04002110411723455,0.06904148031026125,0.06452254795779784
sign,16,branch,128,0.0,648,1,42,3,1944,0.011882716049382718,0.007098765432098766,0.017901234567901235,0.011882716049382718,0.011882716049382718,0.01794753086419753,0.011141589506172838,0.025571759259259256,0.01794753086419753,0.01794753086419753,0.012536549080293974,0.006150031796875734,0.020328628801358363,0.012536549080293974,0.012536549080293974,0.0037037037037037043,0.0015432098765432098,0.006635802469135803,0.0037037037037037043,0.0037037037037037043,0.011964552936775159,0.005785108024691358,0.019269722689861577,0.011964552936775159,0.011964552936775159,0.9953703703703703,0.7979938271604938,0.4027777777777778,0.41203703703703703,0.36404320987654315,36.40432098765432,127.61728395061728,0.0,46.92901234567901,3473.151234567901,24989.020061728395,16.0,0.04475004971027374,0.0795348547399044,0.028916867449879646,0.04070904105901718,0.025083,0.0366187,0.006707850843667984,0.008375383913516998,0.009146053344011307,0.032791332341730595,0.04475004971027374,0.044166576117277145,0.0795348547399044,0.07547098211944103
sign,16,branch,128,0.1,648,3,"42,43,44",3,5832,0.00941358024691358,0.005915637860082305,0.013946759259259254,0.008487654320987654,0.010030864197530864,0.01633744855967078,0.010019804526748973,0.023590792181069953,0.01600308641975309,0.016712962962962964,0.011018269891807394,0.005232200721977819,0.017774868331182633,0.009597446096004521,0.012128787134729303,0.0029320987654320994,0.0013361625514403293,0.0050938786008230446,0.0023148148148148147,0.003395061728395062,0.009840690859209378,0.004655310824292306,0.016271803684998126,0.008422184811073699,0.01080714552936775,0.9953703703703703,0.7979938271604938,0.016460905349794237,0.06378600823045266,0.6459207818930042,64.59207818930042,127.61728395061728,12.725308641975309,83.64351851851852,3416.5421810699586,24989.020061728395,16.0,0.06743753328919411,0.09175017476081848,0.03604171797633171,0.04885182715952396,0.0321875,0.04443589999999999,0.006875023245811462,0.008852500468492501,0.023770378902554512,0.0359164085239172,0.06743753328919411,0.0661737285554409,0.09175017476081848,0.08410487013558547
sign,16,branch,256,0.0,648,1,42,3,1944,0.07222222222222222,0.0600270061728395,0.08518904320987652,0.07222222222222222,0.07222222222222222,0.09083333333333334,0.07704976851851851,0.10545061728395061,0.09083333333333334,0.09083333333333334,0.06038026367429442,0.04607844083216615,0.0751708746029024,0.06038026367429442,0.06038026367429442,0.014506172839506174,0.01095679012345679,0.01898148148148148,0.014506172839506174,0.014506172839506174,0.06273983218427662,0.04730050171022393,0.078487048895035,0.06273983218427662,0.06273983218427662,0.9938271604938271,0.7979938271604938,0.19444444444444445,0.19598765432098766,0.6300925925925926,63.00925925925926,255.02006172839506,0.0,162.78240740740742,7333.600308641975,24989.020061728395,16.0,0.08689612150192261,0.14130163472145793,0.05324976518750191,0.09716046042740345,0.047834,0.09300449999999998,0.006790738552808762,0.008624978363513947,0.026771100237965584,0.03699383232742547,0.08689612150192261,0.08687470108270645,0.14130163472145793,0.1366443932056427
sign,16,branch,256,0.1,648,3,"42,43,44",3,5832,0.05709876543209876,0.04624485596707819,0.06898276748971192,0.0566358024691358,0.057716049382716045,0.07400205761316872,0.06106430041152264,0.08737281378600821,0.0735648148148148,0.07442901234567902,0.04647320127017111,0.03435261546493946,0.06019813667561748,0.04530288831975595,0.04760569479886862,0.01152263374485597,0.008074845679012345,0.015844907407407408,0.011265432098765432,0.011728395061728396,0.049151011882493365,0.0359755304923129,0.06374524288297435,0.047436334241889797,0.05077995564106675,0.9938271604938271,0.7979938271604938,0.0,0.0020576131687242796,0.940977366255144,94.0977366255144,255.02006172839506,25.39351851851852,235.84516460905354,7100.313271604939,24989.020061728395,16.0,0.10725017637014389,0.16057055909186596,0.06616627797484398,0.10910239070653914,0.060875,0.10222689999999998,0.006916932761669159,0.011000316590070724,0.03337487578392029,0.04293564707040786,0.10725017637014389,0.1066039161135753,0.16057055909186596,0.14069652340064445
sign,16,branch,512,0.0,648,1,42,3,1944,0.4223765432098766,0.4016975308641975,0.44367669753086414,0.4223765432098766,0.4223765432098766,0.47072530864197526,0.4509826388888889,0.48995601851851844,0.47072530864197526,0.47072530864197526,0.24890919541460388,0.22174070151409273,0.27546269889032876,0.24890919541460388,0.24890919541460388,0.06311728395061728,0.05617283950617284,0.07099151234567902,0.06311728395061728,0.06311728395061728,0.269582526526971,0.24054099610523222,0.2986809813343378,0.269582526526971,0.269582526526971,0.9891975308641975,0.7979938271604938,0.004629629629629629,0.004629629629629629,0.983070987654321,98.3070987654321,509.0432098765432,0.0,992.0277777777778,16124.489197530864,24989.020061728395,16.0,0.18858304247260094,0.23726667277514932,0.14604185707867146,0.19011266995221376,0.1397085,0.18420185,0.007000286132097244,0.009167008101940155,0.03470899537205696,0.04045804962515831,0.18858304247260094,0.19179144874215126,0.23726667277514932,0.22858581505715844
sign,16,branch,512,0.1,648,3,"42,43,44",3,5832,0.3640432098765432,0.3438233024691358,0.38606481481481475,0.3623456790123457,0.3666666666666667,0.4117849794238684,0.3900577417695473,0.43317746913580246,0.4110493827160494,0.4126851851851851,0.22636893854727816,0.19998648755649254,0.25225470799261757,0.22392722958680683,0.2280847848462044,0.055349794238683137,0.04876543209876544,0.06280864197530864,0.054475308641975306,0.056018518518518516,0.24317526609193274,0.21624375592257536,0.2711717780033752,0.24157877873155648,0.24527145950757062,0.9891975308641975,0.7979938271604938,0.0,0.0,1.0,100.0,509.0432098765432,50.92283950617284,1042.4326131687242,15488.234567901234,24989.020061728395,16.0,0.1926249824464321,0.2653328701853752,0.14958297833800316,0.21143581252545118,0.14314549999999998,0.20393489999999997,0.007041729986667633,0.010999850928783417,0.035041943192481995,0.04428401589393613,0.1926249824464321,0.19402072454492253,0.2653328701853752,0.22640432386348644
sign,16,branch,1024,0.0,648,1,42,3,1944,0.6007716049382718,0.5844020061728395,0.6186728395061728,0.6007716049382718,0.6007716049382718,0.750493827160494,0.739781635802469,0.762133487654321,0.750493827160494,0.750493827160494,0.3165256696510362,0.28983823079794674,0.3456424467225456,0.3165256696510362,0.3165256696510362,0.08503086419753086,0.07716049382716049,0.09382716049382717,0.08503086419753086,0.08503086419753086,0.3591025957924106,0.32760739132266914,0.39102103625541124,0.3591025957924106,0.3591025957924106,0.9722222222222222,0.7979938271604938,0.0,0.0,1.0,100.0,1011.0570987654321,0.0,3118.412037037037,34032.25771604938,24989.020061728395,16.0,0.3442913293838501,0.4305517999455331,0.29939599335193634,0.3753794124349952,0.29052100000000003,0.36357759999999995,0.007417052984237671,0.01215972006320953,0.03645801916718483,0.04537496715784073,0.3442913293838501,0.3448959905654192,0.4305517999455331,0.39132966194301844
sign,16,branch,1024,0.1,648,3,"42,43,44",3,5832,0.5991255144032922,0.5823045267489712,0.617337962962963,0.5989197530864198,0.5995370370370371,0.7429526748971194,0.732735982510288,0.7540178755144034,0.742716049382716,0.7431635802469136,0.31554312803783696,0.2888220418695517,0.34482439526984043,0.3146710954229992,0.31634300247462077,0.08461934156378602,0.07700488683127572,0.09331532921810701,0.0845679012345679,0.08472222222222223,0.35787660127937904,0.3269179781766587,0.39069250237074304,0.35745650525743117,0.35827955052492094,0.9722222222222222,0.7979938271604938,0.0,0.0,1.0,100.0,1011.0570987654321,100.98765432098766,3254.8415637860076,32696.30504115226,24989.020061728395,16.0,0.34760450944304466,0.4272456280887127,0.3030418884009123,0.37270416505634785,0.2947295,0.3621587,0.007334165275096893,0.01200009137392044,0.03604218363761902,0.04483293741941452,0.34760450944304466,0.3511460963636637,0.4272456280887127,0.38724783807992935
sign,16,branch,2048,0.0,648,1,42,3,1944,0.6481481481481481,0.6313233024691357,0.6665123456790123,0.6481481481481481,0.6481481481481481,0.8929938271604939,0.8844895833333333,0.9008668981481481,0.8929938271604939,0.8929938271604939,0.3294741210820347,0.3021437668789506,0.3593569260645902,0.3294741210820347,0.3294741210820347,0.08873456790123457,0.08101466049382716,0.09784722222222222,0.08873456790123457,0.08873456790123457,0.37427749291175216,0.34382696971238635,0.4072405893788995,0.37427749291175216,0.37427749291175216,0.8966049382716049,0.7979938271604938,0.0,0.0,1.0,100.0,1972.7175925925926,0.0,7132.992283950617,69118.72530864198,24989.020061728395,16.0,0.6132288835942745,0.7801282219588757,0.5660625174641609,0.7149581797420979,0.5530415,0.70107325,0.0077500008046627045,0.015000277198851109,0.03766641020774841,0.04977958742529153,0.6132288835942745,0.6201453506946564,0.7801282219588757,0.7125269621610641
sign,16,branch,2048,0.1,648,3,"42,43,44",3,5832,0.6486111111111111,0.6320974794238683,0.6671823559670781,0.6478395061728395,0.6492283950617284,0.8889866255144032,0.8808159722222222,0.8971259002057612,0.8885185185185185,0.8893055555555556,0.32853749461340637,0.30110447800223344,0.3588793445533723,0.32771424640943636,0.32901779206090975,0.08837448559670781,0.08075745884773664,0.09758359053497942,0.08811728395061727,0.08858024691358024,0.37357733287517236,0.3424833176154549,0.4074076369446739,0.3720398385907645,0.37435465340557933,0.8966049382716049,0.7979938271604938,0.0,0.0,1.0,100.0,1972.7175925925926,196.88940329218107,7357.706275720164,67091.30041152264,24989.020061728395,16.0,0.6275414489209652,0.7705472875386477,0.5806665867567062,0.7131770486012101,0.5684795,0.69930625,0.0077500008046627045,0.013518426567316048,0.037624966353178024,0.04847696982324123,0.6275414489209652,0.6331597299625475,0.7705472875386477,0.7100218674167991
sign,16,branch,4096,0.0,648,1,42,3,1944,0.6749999999999999,0.6586381172839506,0.6930594135802469,0.6749999999999999,0.6749999999999999,0.987175925925926,0.9849378858024691,0.9891670524691357,0.987175925925926,0.987175925925926,0.33406995914826454,0.30621283547287714,0.3626328007714856,0.33406995914826454,0.33406995914826454,0.08935185185185185,0.08178626543209877,0.09845679012345679,0.08935185185185185,0.08935185185185185,0.38071610745221857,0.3490433546220583,0.4149846247502497,0.38071610745221857,0.38071610745221857,0.6358024691358025,0.7979938271604938,0.0,0.0,1.0,100.0,3564.578703703704,0.0,16405.987654320987,118742.88425925926,24989.020061728395,16.0,1.2680627405643463,1.6521628480404613,1.2149373069405556,1.5667169587686658,1.199208,1.54366605,0.009541865438222885,0.020891963504254804,0.04289555363357067,0.06195155438035726,1.2680627405643463,1.2706455308943987,1.6521628480404613,1.4833603287115693
