setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0040,1000000,branch,ivf,256,243,0,128,0,0,0,0,0.9903125,0.98625,2.807874931022525,2.9749169247224927,1,191479808
s0041,1000000,branch,ivf,256,187,0,320,0,0,0,0,0.9015625,0.888421875,3.3109793439507484,3.6835936596617103,1,191660032
s0042,1000000,branch,direct,1024,914,0,320,0,0,0,0,0.9503125,0.935,6.811999948695302,7.075449777767061,1,211697664
s0043,1000000,keys,direct,4096,4096,0,0,1,0,0,0,1.0,1.0,29.759291792288423,31.447606161236763,1,146210816
s0044,1000000,keys,direct,4096,3652,0,0,4,0,0,0,0.95,0.9356171875,43.40283363126218,45.52659043110907,1,149422080
s0045,1000000,branch,direct,16384,16382,0,320,0,0,0,0,1.0,1.0,33.356832806020975,34.4959044130519,1,237076480
s0046,1000000,scan,direct,8192,8191,0,0,0,0,0,0,1.0,1.0,28.429395984858274,29.000895540229976,1,175259648
s0047,1000000,branch,ivf,256,187,0,1000000,0,0,0,0,0.9015625,0.8881171875,19.284833455458283,20.47461892943829,1,191496192
s0048,1000000,keys,direct,1024,1024,0,0,2,0,0,0,1.0,1.0,28.11339613981545,28.548806300386786,1,141475840
s0049,1000000,scan,direct,256,229,0,0,0,0,0,0,0.9521875,0.939375,22.609020583331585,23.475783062167466,1,157581312
s0050,1000000,keys,direct,16384,12674,0,0,1,0,0,0,0.9,0.8662421874999999,31.182937091216445,33.134000189602375,1,151257088
s0051,1000000,keys,direct,1024,634,0,0,2,0,0,0,0.800625,0.7481171875,17.3914791084826,18.44227055553347,1,141230080
s0052,1000000,scan,direct,256,165,0,0,0,0,0,0,0.80375,0.7562421874999999,16.262729186564684,16.6386402444914,1,157581312
s0053,1000000,branch,direct,256,256,0,128,0,0,0,0,1.0,1.0,3.274042159318924,3.551176679320633,1,191315968
s0054,1000000,keys,direct,4096,3243,0,0,1,0,0,0,0.9,0.8743671875,23.96720787510276,26.007373281754553,1,146161664
s0055,1000000,keys,direct,256,229,0,0,1,0,0,0,0.9521875,0.9393671874999999,24.223228683695197,24.613104411400855,1,138756096
s0056,1000000,branch,ivf,4096,3727,0,1000000,0,0,0,0,0.99,0.98625,24.967666482552886,26.534502650611103,1,224198656
s0057,1000000,branch,direct,1024,999,0,1000000,0,0,0,0,0.99,0.985625,25.542666669934988,27.242865017615255,1,194150400
s0058,1000000,keys,ivf,256,149,0,0,1,0,0,0,0.8003125,0.7868671875,15.738479560241103,16.83933117892593,1,139083776
s0059,1000000,scan,ivf,4096,3109,0,0,0,0,0,0,0.95,0.9428125,20.314916968345642,20.98862666171044,1,188907520
s0060,1000000,branch,direct,256,229,0,1000000,0,0,0,0,0.9521875,0.9390625,23.16577103920281,24.416731344535947,1,191266816
s0061,1000000,scan,direct,1024,634,0,0,0,0,0,0,0.800625,0.7477890625,16.885541612282395,17.272834945470095,1,176799744
s0062,1000000,branch,direct,16384,9494,0,128,0,0,0,0,0.8,0.7387421875,19.498187117278576,20.41535633616149,1,237142016
s0063,1000000,branch,ivf,4096,3727,0,320,0,0,0,0,0.99,0.98625,24.922375567257404,25.967918941751122,1,224149504
s0064,1000000,keys,direct,16384,16382,0,0,1,0,0,0,1.0,1.0,38.798145949840546,40.667866938747466,1,151158784
s0065,1000000,keys,direct,16384,16382,0,0,4,0,0,0,1.0,1.0,127.25275009870529,142.97332845162597,1,164904960
s0066,1000000,keys,direct,16,16,0,0,4,0,0,0,1.0,1.0,26.861416874453425,27.610215242020786,1,131153920
s0067,1000000,branch,direct,2048,1817,0,1000000,0,0,0,0,0.95,0.9362421875,23.57854205183685,24.53578112181276,1,220119040
s0068,1000000,keys,direct,2048,1993,0,0,4,0,0,0,0.99,0.9859375,36.64912492968142,39.52151916455477,1,145932288
s0069,1000000,keys,direct,2048,2048,0,0,1,0,0,0,1.0,1.0,28.228208189830184,28.65851423703134,1,144195584
s0070,1000000,scan,direct,8192,7977,0,0,0,0,0,0,0.99,0.9846875,27.677125530317426,29.326264653354883,1,192102400
s0071,1000000,branch,ivf,4096,3727,0,128,0,0,0,0,0.99,0.98625,11.467708507552743,11.974172969348729,1,224395264
s0072,1000000,keys,direct,1024,999,0,0,2,0,0,0,0.99,0.9859375,27.485124999657273,28.346073115244508,1,141213696
s0073,1000000,branch,direct,16384,12674,0,320,0,0,0,0,0.9,0.869375,25.912187760695815,27.007122430950403,1,237420544
s0074,1000000,branch,direct,4096,2558,0,1000000,0,0,0,0,0.8,0.750625,17.24879164248705,17.988365306518972,1,225148928
s0075,1000000,branch,direct,2048,1993,0,320,0,0,0,0,0.99,0.9853125,13.907583430409431,14.683725172653794,1,220037120
s0076,1000000,branch,none,1,1,0,320,0,0,0,0,1.0,1.0,0.1639784313738346,0.17436721827834845,1,185729024
s0077,1000000,keys,direct,16,15,0,0,1,0,0,0,0.951875,0.9415625,25.070416973903775,25.787777523510158,1,131252224
s0078,1000000,keys,direct,16,14,0,0,8,0,0,0,0.9046875,0.8884375,24.309417000040412,24.648002441972494,1,131710976
s0079,1000000,keys,ivf,4096,3109,0,0,12,0,0,0,0.95,0.9428125,395.3196043148637,420.07928926032037,1,215007232
s0080,1000000,scan,direct,2048,1817,0,0,0,0,0,0,0.95,0.936875,23.13866652548313,23.95737140905112,1,185057280
s0081,1000000,keys,direct,8192,6414,0,0,4,0,0,0,0.9,0.87125,58.42829146422446,67.66488128341734,1,155402240
s0082,1000000,branch,direct,8192,8191,0,320,0,0,0,0,1.0,1.0,30.413500033318996,32.99120622687042,1,213729280
s0083,1000000,scan,ivf,4096,4064,0,0,0,0,0,0,1.0,1.0,26.3371670152992,27.54437669645995,1,188923904
s0084,1000000,branch,ivf,4096,2623,0,1000000,0,0,0,0,0.9,0.8890625,17.632645554840565,18.82319359574467,1,224477184
s0085,1000000,branch,direct,8192,7977,0,128,0,0,0,0,0.99,0.985,25.486041326075792,26.62730631418526,1,230572032
s0086,1000000,branch,direct,8192,7977,0,320,0,0,0,0,0.99,0.9846875,28.771083569154143,29.867293941788372,1,213876736
s0087,1000000,branch,direct,16384,15984,0,128,0,0,0,0,0.99,0.985625,32.663916470482945,34.20967040583491,1,236912640
s0088,1000000,branch,direct,2048,2048,0,1000000,0,0,0,0,1.0,1.0,26.733062928542495,28.330889833159745,1,220168192
s0089,1000000,branch,direct,8192,7207,0,320,0,0,0,0,0.95,0.9340625,26.922249933704734,28.319082711823285,1,230948864
s0090,1000000,keys,ivf,4096,4064,0,0,4,0,0,0,1.0,1.0,48.92564588226378,52.0107812481001,1,156303360
s0091,1000000,keys,direct,256,250,0,0,1,0,0,0,0.9903125,0.9859375,26.317853946238756,26.704940921626985,1,138559488
s0092,1000000,branch,direct,256,209,0,320,0,0,0,0,0.901875,0.8771875,3.528853878378868,4.153575166128576,1,191266816
s0093,1000000,keys,direct,16,15,0,0,8,0,0,0,0.951875,0.9409375,26.036479510366917,27.172129647806287,1,131383296
s0094,1000000,branch,direct,16,16,0,128,0,0,0,0,1.0,1.0,0.3826881293207407,0.4400311503559351,1,168329216
s0095,1000000,keys,ivf,256,256,0,0,4,0,0,0,1.0,1.0,27.919812593609095,29.11382948514074,1,139329536
s0096,1000000,branch,direct,1024,1024,0,128,0,0,0,0,1.0,1.0,5.320520373061299,5.940820649266243,1,211648512
s0097,1000000,scan,direct,4096,2558,0,0,0,0,0,0,0.8,0.7478125,16.743020620197058,17.599728517234325,1,189136896
s0098,1000000,keys,direct,16384,15984,0,0,1,0,0,0,0.99,0.985625,37.58097975514829,38.22383130900562,1,151158784
s0099,1000000,scan,direct,256,209,0,0,0,0,0,0,0.901875,0.8778125,20.652771228924394,22.696565976366397,1,157941760
s0100,1000000,branch,direct,8192,7207,0,1000000,0,0,0,0,0.95,0.934375,26.113167172297835,27.126031112857163,1,213499904
s0101,1000000,keys,direct,1024,810,0,0,2,0,0,0,0.9,0.8731093750000001,22.241937462240458,22.698031226173043,1,141492224
s0102,1000000,scan,direct,256,250,0,0,0,0,0,0,0.9903125,0.9859375,24.771458003669977,26.044651959091425,1,140902400
s0103,1000000,scan,direct,8192,6414,0,0,0,0,0,0,0.9,0.8706171875,22.429520497098565,22.979920404031873,1,192184320
s0104,1000000,scan,ivf,4096,2623,0,0,0,0,0,0,0.9,0.890625,18.157124985009432,18.56186438817531,1,189104128
s0105,1000000,scan,direct,2048,1287,0,0,0,0,0,0,0.8,0.7503046875,16.31231256760657,17.059158766642213,1,184958976
s0106,1000000,branch,direct,1024,999,0,320,0,0,0,0,0.99,0.9859375,7.423354079946876,7.7876703115180135,1,211648512
s0107,1000000,scan,direct,16,14,0,0,0,0,0,0,0.9046875,0.8899921875,21.958687342703342,22.37887494266033,1,136314880
s0108,1000000,branch,direct,4096,4096,0,1000000,0,0,0,0,1.0,1.0,27.514916379004717,29.122770531103015,1,225132544
s0109,1000000,keys,ivf,256,149,0,0,12,0,0,0,0.8003125,0.78625,67.25006271153688,95.07041440811007,1,174735360
s0110,1000000,branch,ivf,4096,3109,0,128,0,0,0,0,0.95,0.9428125,9.93489590473473,10.66368157044053,1,224149504
s0111,1000000,branch,direct,2048,1817,0,320,0,0,0,0,0.95,0.9365625,12.661500135436654,13.177953334525228,1,220102656
s0112,1000000,keys,direct,1024,810,0,0,4,0,0,0,0.9,0.8740625,25.035833474248648,25.409218785353005,1,142360576
s0113,1000000,scan,direct,16,15,0,0,0,0,0,0,0.951875,0.94125,23.544812574982643,24.705426790751517,1,135921664
s0114,1000000,branch,ivf,256,256,0,1000000,0,0,0,0,1.0,1.0,25.916750077158213,27.925310586579144,1,191561728
s0115,1000000,keys,direct,4096,2558,0,0,4,0,0,0,0.8,0.7468671874999999,29.130854411050677,32.27635428775101,1,149553152
s0116,1000000,scan,direct,16384,16382,0,0,0,0,0,0,1.0,1.0,31.937708612531424,33.18722480908036,1,192724992
s0117,1000000,branch,direct,16384,14444,0,128,0,0,0,0,0.95,0.9328125,29.717771103605628,33.81645178887992,1,236896256
s0118,1000000,branch,none,1,1,0,256,0,0,0,0,1.0,1.0,0.16549997963011265,0.2015374368056655,1,185778176
s0119,1000000,branch,direct,2048,2048,0,128,0,0,0,0,1.0,1.0,7.9943540040403605,8.918755943886934,1,220086272
s0120,1000000,keys,direct,16,15,0,0,4,0,0,0,0.951875,0.9418671875,25.201541604474187,28.60713775735347,1,130940928
s0121,1000000,keys,ivf,256,243,0,0,1,0,0,0,0.9903125,0.9859375,27.13156258687377,27.856612694449723,1,138952704
s0122,1000000,keys,ivf,256,213,0,0,1,0,0,0,0.9525,0.9425,22.435562685132027,22.898287745192647,1,138985472
s0123,1000000,scan,direct,16,12,0,0,0,0,0,0,0.8115625,0.7825,18.849062267690897,19.667152781039476,1,136167424
s0124,1000000,branch,none,1,1,0,640,0,0,0,0,1.0,1.0,0.20124996080994606,0.34897313453257056,1,185696256
s0125,1000000,branch,ivf,256,243,0,320,0,0,0,0,0.9903125,0.9859375,4.342312691733241,4.790081037208438,1,191381504
s0126,1000000,keys,direct,16,16,0,0,8,0,0,0,1.0,1.0,27.79039624147117,28.336339280940592,1,131399680
s0127,1000000,branch,ivf,256,213,0,320,0,0,0,0,0.9525,0.9428125,3.8803336210548878,4.147273162379861,1,191561728
s0128,1000000,branch,direct,4096,3243,0,320,0,0,0,0,0.9,0.8753046875,21.947750356048346,23.2543499674648,1,225247232
s0129,1000000,keys,direct,8192,7977,0,0,4,0,0,0,0.99,0.9853046875,70.00731211155653,77.39106081426144,1,155271168
s0130,1000000,keys,direct,1024,914,0,0,2,0,0,0,0.9503125,0.935,25.112520903348923,26.747134746983647,1,141230080
s0131,1000000,scan,direct,16384,15984,0,0,0,0,0,0,0.99,0.9853125,31.232353998348117,34.93883311748504,1,192577536
s0132,1000000,keys,direct,8192,8191,0,0,4,0,0,0,1.0,1.0,72.08408298902214,79.11206856369972,1,155140096
s0133,1000000,scan,ivf,256,187,0,0,0,0,0,0,0.9015625,0.8875,18.4368749614805,18.925233162008226,1,158121984
