setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0075,1000000,branch,direct,16384,14234,0,64,0,0,0,0,0.95,0.93224375,23.167062317952514,29.888437245972455,1,236421120
s0076,100000,keys,direct,16384,14373,0,0,4,0,0,0,0.95025,0.93474375,9.175145532935858,9.914855705574155,1,66404352
s0077,100000,scan,ivf,16384,3570,0,0,0,0,0,0,0.80025,0.7885,1.5389586333185434,1.7053839983418584,1,95223808
s0078,1000000,scan,none,1,1,0,0,0,0,0,0,1.0,1.0,26.469292119145393,27.150489180348814,1,153059328
s0079,1000000,keys,direct,16384,14234,0,0,12,0,0,0,0.00925,,9.70633327960968,10.2378147887066,1,211222528
s0080,100000,branch,none,1,1,0,128,0,0,0,0,1.0,1.0,0.1453955192118883,0.20226910710334778,1,62996480
s0081,1000000,branch,none,1,1,0,160,0,0,0,0,1.0,1.0,0.1400001347064972,0.15186083037406206,1,184942592
s0082,1000000,branch,ivf,16384,8935,0,128,0,0,0,0,0.9,0.8905,17.315437318757176,18.220096034929156,1,250675200
s0083,100000,scan,ivf,16,15,0,0,0,0,0,0,0.97325,0.96699375,2.3745836224406958,2.5235210079699755,1,58621952
s0084,100000,keys,direct,16384,16343,0,0,4,0,0,0,1.0,1.0,10.671104537323117,13.177900505252182,1,66387968
s0085,100000,keys,ivf,16384,3570,0,0,13,0,0,0,0.018,,3.7847082130610943,4.004581971094012,1,99663872
s0086,100000,keys,ivf,16384,12430,0,0,14,0,0,0,0.003,,4.814563086256385,4.956858861260116,1,99631104
s0087,100000,branch,direct,16384,12421,0,160,0,0,0,0,0.9,0.8704937500000001,5.304937483742833,5.558749404735863,1,96436224
s0088,1000000,keys,ivf,16384,16270,0,0,4,0,0,0,1.0,1.0,77.92020845226943,94.3369273096323,1,195543040
s0089,1000000,branch,direct,16384,14234,0,160,0,0,0,0,0.95,0.9314875,27.58910390548408,29.660177300684154,1,236355584
s0090,1000000,branch,direct,16384,12246,0,160,0,0,0,0,0.9,0.8642375,23.470229003578424,23.936021607369184,1,236453888
s0091,1000000,keys,direct,16384,8461,0,0,14,0,0,0,0.00325,,7.759021129459143,8.237599418498576,1,211435520
s0092,1000000,branch,direct,16384,15991,0,128,0,0,0,0,0.99,0.98575,30.36691644228995,31.610500440001488,1,236421120
s0093,100000,keys,ivf,256,189,0,0,4,0,0,0,0.90475,0.89499375,2.0776663441210985,2.127346396446228,1,58425344
s0094,100000,scan,direct,16,16,0,0,0,0,0,0,1.0,1.0,2.574875019490719,2.6956732850521803,1,57786368
s0095,1000000,keys,ivf,16384,14427,0,0,4,0,0,0,0.99,0.98675,64.84918692149222,76.70237927231938,1,195428352
s0096,1000000,branch,direct,16384,12246,0,64,0,0,0,0,0.9,0.8624937500000001,20.237187622115016,25.66244537010789,1,236437504
s0097,100000,keys,sign,16384,16348,0,0,14,0,0,0,0.0035,,5.0581039395183325,5.301210773177445,1,67469312
s0098,100000,branch,direct,16384,16343,0,128,0,0,0,0,1.0,1.0,6.906583439558744,7.357308082282543,1,96419840
s0099,100000,keys,ivf,16384,3570,0,0,14,0,0,0,0.01075,,3.9681873749941587,4.225159087218344,1,99581952
s0100,1000000,branch,ivf,16384,16270,0,256,0,0,0,0,1.0,1.0,30.847833026200533,33.231802051886916,1,250363904
s0101,1000000,branch,ivf,16384,14427,0,256,0,0,0,0,0.99,0.98675,26.985083473846316,27.717077475972474,1,250396672
s0102,100000,keys,ivf,16384,3570,0,0,4,0,0,0,0.80025,0.78799375,2.5030625984072685,3.0440204543992877,1,98320384
s0103,100000,branch,direct,16384,16343,0,160,0,0,0,0,1.0,1.0,6.5640415996313095,6.852821144275367,1,96534528
s0104,1000000,branch,ivf,16384,11087,0,256,0,0,0,0,0.95,0.94325,20.969083532691002,21.697651012800634,1,250363904
s0105,1000000,keys,sign,16384,16383,0,0,4,0,0,0,1.0,1.0,79.29608365520835,89.29919381625949,1,164118528
s0106,100000,keys,direct,16384,15971,0,0,4,0,0,0,0.99,0.9855,10.3583128657192,11.420430452562869,1,66387968
s0107,100000,branch,ivf,16384,12430,0,256,0,0,0,0,0.99,0.98625,4.5264167711138725,4.813258326612413,1,128843776
