case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
583,1000000,keys,sign,8192,4096,0,0,12,13,0,524288,0.6989,1.0,17.955145332962275,28.061919030733403,0.18912586849182844,204058.24,46343420,220080,115179520,154517504,fits_by_lifetime_peak,True,25.59286776169551,42.537792299078816
584,1000000,keys,sign,8192,8192,0,0,12,13,0,524288,0.6989,1.0,17.370666610077024,29.09847921691835,0.18675836734473705,204058.24,46343420,220080,115408896,154861568,fits_by_lifetime_peak,True,25.589429784411315,47.314034393858236
585,1000000,keys,none,1,1,0,0,4,0,50000,524288,0.5868,1.0,13.921561883762479,15.041300025768578,0.0008761649951338768,357070.93,40000160,0,104071168,136052736,fits_by_lifetime_peak,True,14.516005635843586,4.2699501467176715
586,1000000,branch,ivf,8192,2048,256,128,0,0,0,0,0.3599,0.989,0.8782499935477972,0.9620976634323597,0.30991172417998314,13821.71,80310784,8454144,183762944,223461376,fits_by_lifetime_peak,True,0.7986952639545583,-9.058323959886183
587,1000000,branch,ivf,8192,512,4096,512,0,0,0,0,0.9352,0.9352,1.9167913123965263,2.065384923480451,0.19322739448398352,61853.35,80310784,8454144,182763520,222527488,fits_by_lifetime_peak,True,2.288890581573887,19.412612461819467
588,1000000,keys,sign,8192,4096,0,0,4,13,50000,524288,0.3646,1.0,3.7833123933523893,5.467720492742956,0.17279583029448986,116857.35,40668540,220080,97714176,137150464,fits_by_lifetime_peak,True,3.6363931465996244,-3.8833496015532543
589,1000000,branch,ivf,8192,8192,256,512,0,0,0,0,0.8818,1.0,1.9045001827180386,1.9855604972690344,0.508007574826479,31136.99,80310784,8454144,183287808,222298112,fits_by_lifetime_peak,True,1.571072566961596,-17.507355409154435
590,1000000,keys,ivf,8192,160,0,0,12,0,0,524288,0.8386,0.8386,5.872645881026983,6.226178724318743,0.14640253968536854,19641.88,49392520,8454144,148783104,188497920,fits_by_lifetime_peak,True,21.12719825053317,259.75603975696447
591,1000000,branch,sign,8192,2048,1024,128,0,0,0,0,0.0658,0.9939,0.9655628819018602,1.0422931984066963,0.15297920443117619,20788.36,77089280,220080,141295616,180535296,fits_by_lifetime_peak,True,0.9321448027073552,-3.4609945992001845
592,1000000,branch,ivf,8192,768,256,512,0,0,0,0,0.8818,0.9555,1.1391665320843458,1.2329978635534644,0.21956838201731443,31136.99,80310784,8454144,190889984,230604800,fits_by_lifetime_peak,True,1.2808023983944001,12.433288928432763
593,1000000,keys,none,1,1,0,0,4,0,10000,524288,0.5419,1.0,13.74531234614551,14.65472443960607,0.0007562246173620224,330082.5,40000160,0,104038400,136019968,fits_by_lifetime_peak,True,14.515984681085657,5.606801180885923
594,1000000,branch,ivf,8192,160,512,128,0,0,0,0,0.5883,0.8386,0.6487921345978975,0.7320436649024487,0.14076951425522566,13898.58,80310784,8454144,190709760,230440960,fits_by_lifetime_peak,True,0.6688623661140772,3.093476391882999
