query,top_k,correct_depth,stop_depth,correct_documents_scored,stop_documents_scored,extra_documents_scored,extra_lookups
634,20,6,2,12884,26759,13875,624
634,50,5,2,16598,26759,10161,468
634,100,5,2,16598,26759,10161,468
635,1,28,2,4,22716,22712,4056
635,2,28,2,4,22716,22712,4056
635,3,28,2,4,22716,22712,4056
635,5,7,2,4358,22716,18358,780
635,10,7,2,4358,22716,18358,780
635,20,1,1,28671,28671,0,0
635,50,1,1,28671,28671,0,0
635,100,1,1,28671,28671,0,0
636,1,1,0,23993,45331,21338,0
636,2,1,0,23993,45331,21338,0
636,3,1,0,23993,45331,21338,0
636,5,1,0,23993,45331,21338,0
636,10,0,0,45331,45331,0,0
636,20,0,0,45331,45331,0,0
636,50,0,0,45331,45331,0,0
636,100,0,0,45331,45331,0,0
637,1,4,4,14910,14910,0,0
637,2,4,2,14910,26040,11130,312
637,3,4,2,14910,26040,11130,312
637,5,4,2,14910,26040,11130,312
637,10,4,2,14910,26040,11130,312
637,20,4,0,14910,40821,25911,468
637,50,3,0,25935,40821,14886,312
637,100,0,0,40821,40821,0,0
638,1,12,12,167,167,0,0
638,2,12,2,167,13523,13356,1560
638,3,12,2,167,13523,13356,1560
638,5,10,0,683,39410,38727,1404
638,10,0,0,39410,39410,0,0
638,20,0,0,39410,39410,0,0
638,50,0,0,39410,39410,0,0
638,100,0,0,39410,39410,0,0
639,1,2,2,9264,9264,0,0
639,2,2,2,9264,9264,0,0
639,3,2,2,9264,9264,0,0
639,5,2,1,9264,25208,15944,156
639,10,2,1,9264,25208,15944,156
639,20,1,1,25208,25208,0,0
639,50,1,1,25208,25208,0,0
639,100,1,0,25208,38506,13298,0
640,1,8,0,2913,38957,36044,1092
640,2,8,0,2913,38957,36044,1092
640,3,8,0,2913,38957,36044,1092
640,5,5,0,5145,38957,33812,624
640,10,4,0,11383,38957,27574,468
640,20,0,0,38957,38957,0,0
640,50,0,0,38957,38957,0,0
640,100,0,0,38957,38957,0,0
641,1,0,0,39870,39870,0,0
641,2,0,0,39870,39870,0,0
641,3,0,0,39870,39870,0,0
641,5,0,0,39870,39870,0,0
641,10,0,0,39870,39870,0,0
641,20,0,0,39870,39870,0,0
641,50,0,0,39870,39870,0,0
641,100,0,0,39870,39870,0,0
642,1,26,0,1,42233,42232,3900
642,2,8,0,771,42233,41462,1092
642,3,0,0,42233,42233,0,0
642,5,0,0,42233,42233,0,0
642,10,0,0,42233,42233,0,0
642,20,0,0,42233,42233,0,0
642,50,0,0,42233,42233,0,0
642,100,0,0,42233,42233,0,0
643,1,10,0,467,37161,36694,1404
643,2,4,0,14587,37161,22574,468
643,3,4,0,14587,37161,22574,468
643,5,4,0,14587,37161,22574,468
643,10,4,0,14587,37161,22574,468
643,20,4,0,14587,37161,22574,468
643,50,0,0,37161,37161,0,0
643,100,0,0,37161,37161,0,0
644,1,18,0,19,42462,42443,2652
644,2,0,0,42462,42462,0,0
644,3,0,0,42462,42462,0,0
644,5,0,0,42462,42462,0,0
644,10,0,0,42462,42462,0,0
644,20,0,0,42462,42462,0,0
644,50,0,0,42462,42462,0,0
644,100,0,0,42462,42462,0,0
645,1,0,0,35585,35585,0,0
645,2,0,0,35585,35585,0,0
645,3,0,0,35585,35585,0,0
645,5,0,0,35585,35585,0,0
645,10,0,0,35585,35585,0,0
645,20,0,0,35585,35585,0,0
645,50,0,0,35585,35585,0,0
645,100,0,0,35585,35585,0,0
646,1,30,2,1,6072,6071,4368
646,2,10,2,585,6072,5487,1248
646,3,10,2,585,6072,5487,1248
646,5,10,2,585,6072,5487,1248
646,10,6,2,2539,6072,3533,624
646,20,6,2,2539,6072,3533,624
646,50,3,2,6036,6072,36,156
646,100,3,0,6036,42300,36264,312
647,1,6,2,3689,11144,7455,624
647,2,6,2,3689,11144,7455,624
647,3,5,2,4944,11144,6200,468
647,5,3,1,11077,32652,21575,312
647,10,3,1,11077,32652,21575,312
647,20,1,1,32652,32652,0,0
647,50,1,1,32652,32652,0,0
647,100,1,0,32652,39935,7283,0
648,1,1,0,23925,41220,17295,0
648,2,1,0,23925,41220,17295,0
648,3,0,0,41220,41220,0,0
648,5,0,0,41220,41220,0,0
648,10,0,0,41220,41220,0,0
648,20,0,0,41220,41220,0,0
648,50,0,0,41220,41220,0,0
648,100,0,0,41220,41220,0,0
649,1,0,0,38679,38679,0,0
649,2,0,0,38679,38679,0,0
649,3,0,0,38679,38679,0,0
649,5,0,0,38679,38679,0,0
649,10,0,0,38679,38679,0,0
649,20,0,0,38679,38679,0,0
649,50,0,0,38679,38679,0,0
649,100,0,0,38679,38679,0,0
650,1,32,32,1,1,0,0
650,2,3,2,25626,25653,27,156
650,3,3,2,25626,25653,27,156
650,5,3,2,25626,25653,27,156
650,10,3,2,25626,25653,27,156
650,20,3,2,25626,25653,27,156
650,50,0,0,39441,39441,0,0
650,100,0,0,39441,39441,0,0
651,1,2,2,22987,22987,0,0
651,2,2,2,22987,22987,0,0
651,3,2,0,22987,41051,18064,156
651,5,2,0,22987,41051,18064,156
651,10,2,0,22987,41051,18064,156
651,20,2,0,22987,41051,18064,156
651,50,0,0,41051,41051,0,0
651,100,0,0,41051,41051,0,0
652,1,6,6,3284,3284,0,0
652,2,1,1,31387,31387,0,0
652,3,1,1,31387,31387,0,0
652,5,1,1,31387,31387,0,0
652,10,1,1,31387,31387,0,0
652,20,1,1,31387,31387,0,0
652,50,1,1,31387,31387,0,0
652,100,1,0,31387,39643,8256,0
653,1,12,0,430,39943,39513,1716
653,2,6,0,9320,39943,30623,780
653,3,6,0,9320,39943,30623,780
653,5,0,0,39943,39943,0,0
653,10,0,0,39943,39943,0,0
653,20,0,0,39943,39943,0,0
653,50,0,0,39943,39943,0,0
653,100,0,0,39943,39943,0,0
654,1,26,2,1,2886,2885,3744
654,2,8,2,129,2886,2757,936
654,3,8,2,129,2886,2757,936
654,5,1,0,14763,36933,22170,0
654,10,0,0,36933,36933,0,0
654,20,0,0,36933,36933,0,0
654,50,0,0,36933,36933,0,0
654,100,0,0,36933,36933,0,0
655,1,10,2,678,23335,22657,1248
655,2,7,2,3599,23335,19736,780
655,3,7,2,3599,23335,19736,780
655,5,6,2,6570,23335,16765,624
655,10,6,2,6570,23335,16765,624
655,20,6,0,6570,44995,38425,780
655,50,0,0,44995,44995,0,0
655,100,0,0,44995,44995,0,0
656,1,31,31,3,3,0,0
656,2,31,31,3,3,0,0
656,3,31,31,3,3,0,0
656,5,21,21,178,178,0,0
656,10,21,2,178,29113,28935,2964
656,20,6,2,16577,29113,12536,624
656,50,3,2,28987,29113,126,156
656,100,3,2,28987,29113,126,156
657,1,4,0,12688,36986,24298,468
657,2,4,0,12688,36986,24298,468
657,3,4,0,12688,36986,24298,468
657,5,4,0,12688,36986,24298,468
657,10,0,0,36986,36986,0,0
657,20,0,0,36986,36986,0,0
657,50,0,0,36986,36986,0,0
657,100,0,0,36986,36986,0,0
658,1,19,0,73,39935,39862,2808
658,2,3,0,13864,39935,26071,312
658,3,3,0,13864,39935,26071,312
658,5,0,0,39935,39935,0,0
658,10,0,0,39935,39935,0,0
658,20,0,0,39935,39935,0,0
658,50,0,0,39935,39935,0,0
658,100,0,0,39935,39935,0,0
659,1,32,32,2,2,0,0
659,2,32,32,2,2,0,0
659,3,25,25,13,13,0,0
659,5,7,1,7345,26322,18977,936
659,10,7,1,7345,26322,18977,936
659,20,1,1,26322,26322,0,0
659,50,1,1,26322,26322,0,0
659,100,0,0,45808,45808,0,0
660,1,7,1,4343,22128,17785,936
660,2,7,1,4343,22128,17785,936
660,3,6,1,13132,22128,8996,780
660,5,6,1,13132,22128,8996,780
660,10,6,0,13132,42236,29104,780
660,20,6,0,13132,42236,29104,780
660,50,3,0,20854,42236,21382,312
660,100,0,0,42236,42236,0,0
661,1,16,1,41,24421,24380,2340
661,2,4,1,14343,24421,10078,468
661,3,1,0,24421,40416,15995,0
661,5,1,0,24421,40416,15995,0
661,10,0,0,40416,40416,0,0
661,20,0,0,40416,40416,0,0
661,50,0,0,40416,40416,0,0
661,100,0,0,40416,40416,0,0
662,1,30,0,1,44054,44053,4524
662,2,25,0,2,44054,44052,3744
662,3,0,0,44054,44054,0,0
662,5,0,0,44054,44054,0,0
662,10,0,0,44054,44054,0,0
662,20,0,0,44054,44054,0,0
662,50,0,0,44054,44054,0,0
662,100,0,0,44054,44054,0,0
663,1,24,1,7,28266,28259,3588
663,2,20,0,79,43192,43113,2964
663,3,0,0,43192,43192,0,0
663,5,0,0,43192,43192,0,0
663,10,0,0,43192,43192,0,0
663,20,0,0,43192,43192,0,0
663,50,0,0,43192,43192,0,0
663,100,0,0,43192,43192,0,0
664,1,32,32,1,1,0,0
664,2,7,6,3293,5097,1804,156
664,3,6,6,5097,5097,0,0
664,5,6,2,5097,21624,16527,624
664,10,6,2,5097,21624,16527,624
664,20,6,1,5097,28118,23021,780
664,50,1,0,28118,39291,11173,0
664,100,0,0,39291,39291,0,0
665,1,32,32,1,1,0,0
665,2,1,1,27906,27906,0,0
665,3,1,1,27906,27906,0,0
665,5,1,1,27906,27906,0,0
665,10,1,1,27906,27906,0,0
665,20,1,1,27906,27906,0,0
665,50,1,0,27906,40877,12971,0
665,100,0,0,40877,40877,0,0
666,1,9,0,1401,36551,35150,1248
666,2,7,0,3441,36551,33110,936
666,3,0,0,36551,36551,0,0
666,5,0,0,36551,36551,0,0
666,10,0,0,36551,36551,0,0
666,20,0,0,36551,36551,0,0
666,50,0,0,36551,36551,0,0
666,100,0,0,36551,36551,0,0
667,1,8,0,293,41581,41288,1092
667,2,1,0,24464,41581,17117,0
667,3,1,0,24464,41581,17117,0
667,5,0,0,41581,41581,0,0
667,10,0,0,41581,41581,0,0
667,20,0,0,41581,41581,0,0
667,50,0,0,41581,41581,0,0
667,100,0,0,41581,41581,0,0
668,1,17,2,57,7810,7753,2340
668,2,5,2,5022,7810,2788,468
668,3,5,2,5022,7810,2788,468
668,5,5,2,5022,7810,2788,468
668,10,5,2,5022,7810,2788,468
668,20,5,2,5022,7810,2788,468
668,50,5,2,5022,7810,2788,468
668,100,4,0,6997,39924,32927,468
669,1,20,0,27,35298,35271,2964
669,2,1,0,23774,35298,11524,0
669,3,1,0,23774,35298,11524,0
669,5,1,0,23774,35298,11524,0
669,10,1,0,23774,35298,11524,0
669,20,0,0,35298,35298,0,0
669,50,0,0,35298,35298,0,0
669,100,0,0,35298,35298,0,0
670,1,11,0,383,42132,41749,1560
670,2,11,0,383,42132,41749,1560
670,3,11,0,383,42132,41749,1560
670,5,7,0,5897,42132,36235,936
670,10,7,0,5897,42132,36235,936
670,20,0,0,42132,42132,0,0
670,50,0,0,42132,42132,0,0
670,100,0,0,42132,42132,0,0
671,1,29,2,2,19367,19365,4212
671,2,19,2,13,19367,19354,2652
671,3,19,2,13,19367,19354,2652
671,5,4,2,11437,19367,7930,312
671,10,4,2,11437,19367,7930,312
671,20,3,0,19276,39189,19913,312
671,50,0,0,39189,39189,0,0
671,100,0,0,39189,39189,0,0
672,1,10,0,2842,41195,38353,1404
672,2,10,0,2842,41195,38353,1404
672,3,0,0,41195,41195,0,0
672,5,0,0,41195,41195,0,0
672,10,0,0,41195,41195,0,0
672,20,0,0,41195,41195,0,0
672,50,0,0,41195,41195,0,0
672,100,0,0,41195,41195,0,0
673,1,4,1,5540,24441,18901,468
673,2,1,1,24441,24441,0,0
673,3,1,1,24441,24441,0,0
673,5,1,1,24441,24441,0,0
673,10,1,0,24441,36249,11808,0
673,20,1,0,24441,36249,11808,0
673,50,0,0,36249,36249,0,0
673,100,0,0,36249,36249,0,0
674,1,17,0,2,37780,37778,2496
674,2,0,0,37780,37780,0,0
674,3,0,0,37780,37780,0,0
674,5,0,0,37780,37780,0,0
674,10,0,0,37780,37780,0,0
674,20,0,0,37780,37780,0,0
674,50,0,0,37780,37780,0,0
674,100,0,0,37780,37780,0,0
675,1,10,0,376,38361,37985,1404
675,2,0,0,38361,38361,0,0
675,3,0,0,38361,38361,0,0
675,5,0,0,38361,38361,0,0
675,10,0,0,38361,38361,0,0
675,20,0,0,38361,38361,0,0
675,50,0,0,38361,38361,0,0
675,100,0,0,38361,38361,0,0
676,1,1,1,17883,17883,0,0
676,2,1,1,17883,17883,0,0
676,3,1,0,17883,39405,21522,0
676,5,1,0,17883,39405,21522,0
676,10,0,0,39405,39405,0,0
676,20,0,0,39405,39405,0,0
676,50,0,0,39405,39405,0,0
676,100,0,0,39405,39405,0,0
677,1,6,0,13718,39755,26037,780
677,2,6,0,13718,39755,26037,780
677,3,6,0,13718,39755,26037,780
677,5,6,0,13718,39755,26037,780
677,10,0,0,39755,39755,0,0
677,20,0,0,39755,39755,0,0
677,50,0,0,39755,39755,0,0
677,100,0,0,39755,39755,0,0
678,1,10,2,897,20026,19129,1248
678,2,10,0,897,40033,39136,1404
678,3,10,0,897,40033,39136,1404
678,5,10,0,897,40033,39136,1404
678,10,3,0,19955,40033,20078,312
678,20,3,0,19955,40033,20078,312
678,50,0,0,40033,40033,0,0
678,100,0,0,40033,40033,0,0
679,1,14,2,265,23772,23507,1872
679,2,14,2,265,23772,23507,1872
679,3,5,2,16488,23772,7284,468
679,5,5,2,16488,23772,7284,468
679,10,5,1,16488,30210,13722,624
679,20,5,1,16488,30210,13722,624
679,50,2,1,23772,30210,6438,156
679,100,2,0,23772,37747,13975,156
680,1,7,2,1316,24217,22901,780
680,2,7,2,1316,24217,22901,780
680,3,7,2,1316,24217,22901,780
680,5,7,2,1316,24217,22901,780
680,10,4,0,20641,45756,25115,468
680,20,4,0,20641,45756,25115,468
680,50,0,0,45756,45756,0,0
680,100,0,0,45756,45756,0,0
681,1,3,0,3863,39655,35792,312
681,2,3,0,3863,39655,35792,312
681,3,3,0,3863,39655,35792,312
681,5,3,0,3863,39655,35792,312
681,10,0,0,39655,39655,0,0
681,20,0,0,39655,39655,0,0
681,50,0,0,39655,39655,0,0
681,100,0,0,39655,39655,0,0
682,1,3,0,21647,44371,22724,312
682,2,0,0,44371,44371,0,0
682,3,0,0,44371,44371,0,0
682,5,0,0,44371,44371,0,0
682,10,0,0,44371,44371,0,0
682,20,0,0,44371,44371,0,0
682,50,0,0,44371,44371,0,0
682,100,0,0,44371,44371,0,0
683,1,21,1,11,30784,30773,3120
683,2,1,1,30784,30784,0,0
683,3,1,1,30784,30784,0,0
683,5,1,1,30784,30784,0,0
683,10,1,1,30784,30784,0,0
683,20,1,1,30784,30784,0,0
683,50,1,1,30784,30784,0,0
683,100,1,0,30784,39159,8375,0
684,1,1,1,30274,30274,0,0
684,2,1,1,30274,30274,0,0
684,3,1,1,30274,30274,0,0
684,5,1,1,30274,30274,0,0
684,10,1,1,30274,30274,0,0
684,20,1,1,30274,30274,0,0
684,50,1,1,30274,30274,0,0
684,100,1,1,30274,30274,0,0
685,1,23,0,2,44868,44866,3432
685,2,11,0,217,44868,44651,1560
685,3,4,0,5495,44868,39373,468
685,5,4,0,5495,44868,39373,468
685,10,0,0,44868,44868,0,0
685,20,0,0,44868,44868,0,0
685,50,0,0,44868,44868,0,0
685,100,0,0,44868,44868,0,0
686,1,23,2,4,27022,27018,3276
686,2,10,2,1021,27022,26001,1248
686,3,10,2,1021,27022,26001,1248
686,5,10,2,1021,27022,26001,1248
686,10,9,2,3167,27022,23855,1092
686,20,9,2,3167,27022,23855,1092
686,50,6,0,10841,46734,35893,780
686,100,0,0,46734,46734,0,0
687,1,2,0,20066,43125,23059,156
687,2,2,0,20066,43125,23059,156
687,3,2,0,20066,43125,23059,156
687,5,2,0,20066,43125,23059,156
687,10,0,0,43125,43125,0,0
687,20,0,0,43125,43125,0,0
687,50,0,0,43125,43125,0,0
687,100,0,0,43125,43125,0,0
688,1,17,2,26,21417,21391,2340
688,2,6,0,1857,41449,39592,780
688,3,4,0,16714,41449,24735,468
688,5,4,0,16714,41449,24735,468
688,10,4,0,16714,41449,24735,468
688,20,4,0,16714,41449,24735,468
688,50,0,0,41449,41449,0,0
688,100,0,0,41449,41449,0,0
689,1,29,0,3,48156,48153,4368
689,2,29,0,3,48156,48153,4368
689,3,29,0,3,48156,48153,4368
689,5,0,0,48156,48156,0,0
689,10,0,0,48156,48156,0,0
689,20,0,0,48156,48156,0,0
689,50,0,0,48156,48156,0,0
689,100,0,0,48156,48156,0,0
690,1,0,0,45724,45724,0,0
690,2,0,0,45724,45724,0,0
690,3,0,0,45724,45724,0,0
690,5,0,0,45724,45724,0,0
690,10,0,0,45724,45724,0,0
690,20,0,0,45724,45724,0,0
690,50,0,0,45724,45724,0,0
690,100,0,0,45724,45724,0,0
691,1,8,2,3009,22919,19910,936
691,2,8,2,3009,22919,19910,936
691,3,8,2,3009,22919,19910,936
691,5,8,2,3009,22919,19910,936
691,10,3,2,22743,22919,176,156
691,20,3,0,22743,40066,17323,312
691,50,3,0,22743,40066,17323,312
691,100,3,0,22743,40066,17323,312
692,1,4,4,15863,15863,0,0
692,2,4,1,15863,22449,6586,468
692,3,4,1,15863,22449,6586,468
692,5,4,1,15863,22449,6586,468
692,10,4,1,15863,22449,6586,468
692,20,4,1,15863,22449,6586,468
692,50,1,0,22449,42325,19876,0
692,100,0,0,42325,42325,0,0
693,1,1,0,25186,36189,11003,0
693,2,1,0,25186,36189,11003,0
693,3,1,0,25186,36189,11003,0
693,5,1,0,25186,36189,11003,0
693,10,1,0,25186,36189,11003,0
693,20,0,0,36189,36189,0,0
693,50,0,0,36189,36189,0,0
693,100,0,0,36189,36189,0,0
694,1,5,2,4539,29416,24877,468
694,2,5,2,4539,29416,24877,468
694,3,5,2,4539,29416,24877,468
694,5,5,2,4539,29416,24877,468
694,10,5,2,4539,29416,24877,468
694,20,4,2,15884,29416,13532,312
694,50,4,2,15884,29416,13532,312
694,100,4,2,15884,29416,13532,312
695,1,1,1,27910,27910,0,0
695,2,1,0,27910,44778,16868,0
695,3,1,0,27910,44778,16868,0
695,5,1,0,27910,44778,16868,0
695,10,1,0,27910,44778,16868,0
695,20,1,0,27910,44778,16868,0
695,50,1,0,27910,44778,16868,0
695,100,0,0,44778,44778,0,0
696,1,6,2,10024,22856,12832,624
696,2,6,1,10024,28492,18468,780
696,3,6,1,10024,28492,18468,780
696,5,6,0,10024,38470,28446,780
696,10,6,0,10024,38470,28446,780
696,20,0,0,38470,38470,0,0
696,50,0,0,38470,38470,0,0
696,100,0,0,38470,38470,0,0
697,1,2,2,21748,21748,0,0
697,2,2,2,21748,21748,0,0
697,3,2,1,21748,25369,3621,156
697,5,2,1,21748,25369,3621,156
697,10,1,0,25369,39008,13639,0
697,20,1,0,25369,39008,13639,0
697,50,1,0,25369,39008,13639,0
697,100,0,0,39008,39008,0,0
698,1,32,32,1,1,0,0
698,2,6,1,2481,22786,20305,780
698,3,1,1,22786,22786,0,0
698,5,1,1,22786,22786,0,0
698,10,1,1,22786,22786,0,0
698,20,1,0,22786,43489,20703,0
698,50,0,0,43489,43489,0,0
698,100,0,0,43489,43489,0,0
699,1,25,2,2,27276,27274,3588
699,2,8,2,2019,27276,25257,936
699,3,8,2,2019,27276,25257,936
699,5,5,2,11588,27276,15688,468
699,10,5,2,11588,27276,15688,468
699,20,3,2,27136,27276,140,156
699,50,0,0,40576,40576,0,0
699,100,0,0,40576,40576,0,0
700,1,6,2,1503,2952,1449,624
700,2,6,0,1503,42352,40849,780
700,3,6,0,1503,42352,40849,780
700,5,6,0,1503,42352,40849,780
700,10,0,0,42352,42352,0,0
700,20,0,0,42352,42352,0,0
700,50,0,0,42352,42352,0,0
700,100,0,0,42352,42352,0,0
701,1,4,0,9127,36810,27683,468
701,2,4,0,9127,36810,27683,468
701,3,4,0,9127,36810,27683,468
701,5,4,0,9127,36810,27683,468
701,10,0,0,36810,36810,0,0
701,20,0,0,36810,36810,0,0
701,50,0,0,36810,36810,0,0
701,100,0,0,36810,36810,0,0
702,1,6,6,8377,8377,0,0
702,2,3,2,24695,24856,161,156
702,3,3,2,24695,24856,161,156
702,5,3,2,24695,24856,161,156
702,10,3,1,24695,30596,5901,312
702,20,3,1,24695,30596,5901,312
702,50,3,0,24695,40219,15524,312
702,100,0,0,40219,40219,0,0
703,1,24,9,12,582,570,2340
703,2,1,1,27516,27516,0,0
703,3,1,1,27516,27516,0,0
703,5,1,1,27516,27516,0,0
703,10,1,1,27516,27516,0,0
703,20,1,1,27516,27516,0,0
703,50,1,1,27516,27516,0,0
703,100,1,1,27516,27516,0,0
704,1,2,2,5915,5915,0,0
704,2,2,2,5915,5915,0,0
704,3,1,1,29358,29358,0,0
704,5,1,1,29358,29358,0,0
704,10,1,1,29358,29358,0,0
704,20,1,1,29358,29358,0,0
704,50,1,1,29358,29358,0,0
704,100,1,1,29358,29358,0,0
705,1,9,0,1868,40568,38700,1248
705,2,9,0,1868,40568,38700,1248
705,3,4,0,17027,40568,23541,468
705,5,0,0,40568,40568,0,0
705,10,0,0,40568,40568,0,0
705,20,0,0,40568,40568,0,0
705,50,0,0,40568,40568,0,0
705,100,0,0,40568,40568,0,0
706,1,0,0,43672,43672,0,0
706,2,0,0,43672,43672,0,0
706,3,0,0,43672,43672,0,0
706,5,0,0,43672,43672,0,0
706,10,0,0,43672,43672,0,0
706,20,0,0,43672,43672,0,0
706,50,0,0,43672,43672,0,0
706,100,0,0,43672,43672,0,0
707,1,2,0,6792,39756,32964,156
707,2,2,0,6792,39756,32964,156
707,3,2,0,6792,39756,32964,156
707,5,2,0,6792,39756,32964,156
707,10,2,0,6792,39756,32964,156
707,20,2,0,6792,39756,32964,156
707,50,0,0,39756,39756,0,0
707,100,0,0,39756,39756,0,0
708,1,16,2,308,24454,24146,2184
708,2,16,2,308,24454,24146,2184
708,3,16,2,308,24454,24146,2184
708,5,16,0,308,40761,40453,2340
708,10,7,0,4593,40761,36168,936
708,20,0,0,40761,40761,0,0
708,50,0,0,40761,40761,0,0
708,100,0,0,40761,40761,0,0
709,1,1,1,22287,22287,0,0
709,2,1,0,22287,41066,18779,0
709,3,1,0,22287,41066,18779,0
709,5,1,0,22287,41066,18779,0
709,10,0,0,41066,41066,0,0
709,20,0,0,41066,41066,0,0
709,50,0,0,41066,41066,0,0
709,100,0,0,41066,41066,0,0
710,1,0,0,44663,44663,0,0
710,2,0,0,44663,44663,0,0
710,3,0,0,44663,44663,0,0
710,5,0,0,44663,44663,0,0
710,10,0,0,44663,44663,0,0
710,20,0,0,44663,44663,0,0
710,50,0,0,44663,44663,0,0
710,100,0,0,44663,44663,0,0
711,1,5,2,15713,23791,8078,468
711,2,5,0,15713,38323,22610,624
711,3,5,0,15713,38323,22610,624
711,5,5,0,15713,38323,22610,624
711,10,5,0,15713,38323,22610,624
711,20,5,0,15713,38323,22610,624
711,50,1,0,26934,38323,11389,0
711,100,1,0,26934,38323,11389,0
712,1,19,19,40,40,0,0
712,2,19,19,40,40,0,0
712,3,3,2,18326,18364,38,156
712,5,3,1,18326,22928,4602,312
712,10,3,1,18326,22928,4602,312
712,20,3,0,18326,40088,21762,312
712,50,0,0,40088,40088,0,0
712,100,0,0,40088,40088,0,0
713,1,4,2,2640,5361,2721,312
713,2,1,1,25973,25973,0,0
713,3,1,1,25973,25973,0,0
713,5,1,1,25973,25973,0,0
713,10,1,1,25973,25973,0,0
713,20,0,0,45106,45106,0,0
713,50,0,0,45106,45106,0,0
713,100,0,0,45106,45106,0,0
714,1,24,1,4,29205,29201,3588
714,2,1,1,29205,29205,0,0
714,3,1,1,29205,29205,0,0
714,5,1,1,29205,29205,0,0
714,10,1,1,29205,29205,0,0
714,20,1,1,29205,29205,0,0
714,50,1,1,29205,29205,0,0
714,100,1,1,29205,29205,0,0
715,1,3,2,24674,24715,41,156
715,2,3,2,24674,24715,41,156
715,3,3,2,24674,24715,41,156
715,5,3,2,24674,24715,41,156
715,10,3,1,24674,30358,5684,312
715,20,3,1,24674,30358,5684,312
715,50,3,1,24674,30358,5684,312
715,100,1,0,30358,42096,11738,0
716,1,0,0,41215,41215,0,0
716,2,0,0,41215,41215,0,0
716,3,0,0,41215,41215,0,0
716,5,0,0,41215,41215,0,0
716,10,0,0,41215,41215,0,0
716,20,0,0,41215,41215,0,0
716,50,0,0,41215,41215,0,0
716,100,0,0,41215,41215,0,0
717,1,10,1,163,22077,21914,1404
717,2,1,1,22077,22077,0,0
717,3,1,1,22077,22077,0,0
717,5,1,1,22077,22077,0,0
717,10,1,0,22077,42683,20606,0
717,20,0,0,42683,42683,0,0
717,50,0,0,42683,42683,0,0
717,100,0,0,42683,42683,0,0
718,1,21,21,11,11,0,0
718,2,15,1,190,23875,23685,2184
718,3,15,1,190,23875,23685,2184
718,5,15,1,190,23875,23685,2184
718,10,1,1,23875,23875,0,0
718,20,1,1,23875,23875,0,0
718,50,1,1,23875,23875,0,0
718,100,1,1,23875,23875,0,0
719,1,4,0,14108,42266,28158,468
719,2,4,0,14108,42266,28158,468
719,3,4,0,14108,42266,28158,468
719,5,4,0,14108,42266,28158,468
719,10,4,0,14108,42266,28158,468
719,20,0,0,42266,42266,0,0
719,50,0,0,42266,42266,0,0
719,100,0,0,42266,42266,0,0
720,1,7,2,11651,26261,14610,780
720,2,7,2,11651,26261,14610,780
720,3,7,2,11651,26261,14610,780
720,5,6,2,17803,26261,8458,624
720,10,6,0,17803,45831,28028,780
720,20,0,0,45831,45831,0,0
720,50,0,0,45831,45831,0,0
720,100,0,0,45831,45831,0,0
721,1,7,2,8007,19585,11578,780
721,2,7,2,8007,19585,11578,780
721,3,7,2,8007,19585,11578,780
721,5,7,1,8007,23136,15129,936
721,10,7,0,8007,40938,32931,936
721,20,7,0,8007,40938,32931,936
721,50,0,0,40938,40938,0,0
721,100,0,0,40938,40938,0,0
722,1,1,1,28107,28107,0,0
722,2,1,1,28107,28107,0,0
722,3,1,1,28107,28107,0,0
722,5,1,1,28107,28107,0,0
722,10,1,1,28107,28107,0,0
722,20,1,1,28107,28107,0,0
722,50,1,1,28107,28107,0,0
722,100,1,0,28107,39182,11075,0
723,1,16,1,13,30809,30796,2340
723,2,5,1,4111,30809,26698,624
723,3,5,1,4111,30809,26698,624
723,5,4,1,18104,30809,12705,468
723,10,4,1,18104,30809,12705,468
723,20,4,1,18104,30809,12705,468
723,50,1,1,30809,30809,0,0
723,100,1,1,30809,30809,0,0
724,1,0,0,40378,40378,0,0
724,2,0,0,40378,40378,0,0
724,3,0,0,40378,40378,0,0
724,5,0,0,40378,40378,0,0
724,10,0,0,40378,40378,0,0
724,20,0,0,40378,40378,0,0
724,50,0,0,40378,40378,0,0
724,100,0,0,40378,40378,0,0
725,1,30,1,3,21349,21346,4524
725,2,9,1,2992,21349,18357,1248
725,3,9,1,2992,21349,18357,1248
725,5,1,0,21349,39840,18491,0
725,10,1,0,21349,39840,18491,0
725,20,0,0,39840,39840,0,0
725,50,0,0,39840,39840,0,0
725,100,0,0,39840,39840,0,0
726,1,32,32,1,1,0,0
726,2,3,2,27828,27854,26,156
726,3,3,2,27828,27854,26,156
726,5,3,2,27828,27854,26,156
726,10,3,2,27828,27854,26,156
726,20,3,2,27828,27854,26,156
726,50,3,2,27828,27854,26,156
726,100,3,2,27828,27854,26,156
727,1,1,1,26924,26924,0,0
727,2,1,1,26924,26924,0,0
727,3,1,1,26924,26924,0,0
727,5,1,0,26924,39651,12727,0
727,10,1,0,26924,39651,12727,0
727,20,0,0,39651,39651,0,0
727,50,0,0,39651,39651,0,0
727,100,0,0,39651,39651,0,0
728,1,8,8,1657,1657,0,0
728,2,8,8,1657,1657,0,0
728,3,7,2,4844,19726,14882,780
728,5,7,1,4844,25524,20680,936
728,10,7,1,4844,25524,20680,936
728,20,1,1,25524,25524,0,0
728,50,1,1,25524,25524,0,0
728,100,1,0,25524,41308,15784,0
729,1,6,2,6028,19805,13777,624
